concept,context,layer,absent,mentioned,suppressed_indirect,delta_mentioned_minus_absent,delta_suppressed_indirect_minus_absent
alcohol,Describe a bar menu.,16,0.9541570765161765,0.9986988292359099,0.6659157348559251,0.044541752719733374,-0.2882413416602514
alcohol,Describe a bar menu.,17,0.8608281087884501,0.9957644934886289,0.47656767290928376,0.13493638470017888,-0.3842604358791663
alcohol,Describe a bar menu.,18,0.6579997486086064,0.9937188052391327,0.4033601925643458,0.33571905663052626,-0.25463955604426064
alcohol,Describe a bar menu.,19,0.657292943046052,0.9575537213872783,0.37546943757272894,0.30026077834122633,-0.2818235054733231
alcohol,Describe a bar menu.,20,0.5119259632206107,0.9857494638681401,0.46232118302313313,0.4738235006475294,-0.04960478019747755
alcohol,Describe a bar menu.,21,0.6817576782591348,0.9967616480483311,0.6898703833999708,0.3150039697891963,0.008112705140835952
alcohol,Describe a bar menu.,22,0.9119592146531877,0.9992725133760407,0.9377212817580549,0.08731329872285298,0.02576206710486717
alcohol,Describe a bar menu.,23,0.8803566052118058,0.9972913172813046,0.8870804193463672,0.11693471206949879,0.006723814134561357
alcohol,Describe a bar menu.,24,0.8369559242160077,0.9960420626123344,0.8946475818312919,0.15908613839632668,0.057691657615284164
alcohol,Describe a bar menu.,25,0.7177673194596642,0.9944392093379802,0.9315426622244045,0.27667188987831604,0.2137753427647403
alcohol,Describe a bar menu.,26,0.40441611206623035,0.9921524970408503,0.8955969973721349,0.58773638497462,0.4911808853059046
alcohol,Describe a bar menu.,27,0.32519136489202577,0.9912315750246785,0.9086684891326499,0.6660402101326528,0.583477124240624
alcohol,Describe a bar menu.,28,0.4300707148672012,0.9924821606599806,0.9641623202559547,0.5624114457927794,0.5340916053887534
alcohol,Describe a catered office event.,0,0.03899697939193124,0.2997144832050843,0.448150739333665,0.26071750381315306,0.40915375994173375
alcohol,Describe a catered office event.,1,0.013152719324972424,0.5014091751222179,0.12438639235446329,0.4882564557972455,0.11123367302949086
alcohol,Describe a catered office event.,2,0.015956539859617935,0.4823870325609693,0.11273389394656091,0.4664304927013514,0.09677735408694298
alcohol,Describe a catered office event.,3,0.012788115630038838,0.5205509017404142,0.13127155219787565,0.5077627861103754,0.1184834365678368
alcohol,Describe a catered office event.,4,0.03571696483953467,0.4174066177444904,0.07881982319647034,0.3816896529049557,0.04310285835693567
alcohol,Describe a catered office event.,5,0.025780004750798318,0.1502657082043252,0.027462830853335313,0.12448570345352687,0.0016828261025369946
alcohol,Describe a catered office event.,6,0.05180033372900722,0.38757057227313424,0.029081203039376117,0.335770238544127,-0.022719130689631103
alcohol,Describe a catered office event.,7,0.04307953025112276,0.4426731083236081,0.005555735431244831,0.39959357807248536,-0.03752379481987793
alcohol,Describe a catered office event.,8,0.06948854388193781,0.2745794193497346,0.035193196407187134,0.2050908754677968,-0.03429534747475068
alcohol,Describe a catered office event.,9,0.1018336425494376,0.3616903588449352,0.04182128177716809,0.2598567162954976,-0.060012360772269506
alcohol,Describe a catered office event.,10,0.04662718112848913,0.21188038507047283,0.018051710966515592,0.1652532039419837,-0.02857547016197354
alcohol,Describe a catered office event.,11,0.03329570584142428,0.5067880431068214,0.0508946836624472,0.4734923372653971,0.017598977821022918
alcohol,Describe a catered office event.,12,0.051897176139122064,0.47531793685004,0.023195379298564356,0.42342076071091794,-0.02870179684055771
alcohol,Describe a catered office event.,13,0.14542024492084626,0.8744280592885728,0.1509280746614414,0.7290078143677265,0.005507829740595133
alcohol,Describe a catered office event.,14,0.064935244834186,0.9278073258462106,0.15200091036615995,0.8628720810120246,0.08706566553197395
alcohol,Describe a catered office event.,15,0.08559204158284239,0.9371203623975889,0.2026393668816636,0.8515283208147465,0.1170473252988212
alcohol,Describe a catered office event.,16,0.11017252155359177,0.9378060305148823,0.10499775506019209,0.8276335089612905,-0.0051747664933996795
alcohol,Describe a catered office event.,17,0.0747653587284358,0.9578675699108795,0.03776697108619498,0.8831022111824437,-0.036998387642240824
alcohol,Describe a catered office event.,18,0.05518138920168022,0.971588083595137,0.03533939727436225,0.9164066943934568,-0.01984199192731797
alcohol,Describe a catered office event.,19,0.012543061497009012,0.8335705077578434,0.0050715034334118244,0.8210274462608343,-0.007471558063597187
alcohol,Describe a catered office event.,20,0.0026101859891504834,0.9721865861175788,0.010796552157947064,0.9695764001284283,0.008186366168796581
alcohol,Describe a catered office event.,21,0.0069216784593326445,0.9840090494265389,0.021618770423265567,0.9770873709672062,0.014697091963932922
alcohol,Describe a catered office event.,22,0.006405820482906248,0.9410230485899792,0.006781216716621928,0.9346172281070729,0.0003753962337156797
alcohol,Describe a catered office event.,23,0.022481141666534726,0.8929485072944595,0.01085673862906463,0.8704673656279248,-0.011624403037470097
alcohol,Describe a catered office event.,24,0.017353806359030208,0.7768129952937005,0.006543700813742123,0.7594591889346703,-0.010810105545288086
alcohol,Describe a catered office event.,25,0.03651317170654933,0.8028817343441291,0.01633243760916868,0.7663685626375798,-0.02018073409738065
alcohol,Describe a catered office event.,26,0.010221317767552125,0.5793708632667889,0.0058872025866581615,0.5691495454992368,-0.004334115180893963
alcohol,Describe a catered office event.,27,0.007452412125993923,0.5454444097174823,0.007412080008733891,0.5379919975914884,-4.033211726003211e-05
alcohol,Describe a catered office event.,28,0.007000584418405917,0.5921119488274571,0.015687826624650805,0.5851113644090512,0.008687242206244887
alcohol,Describe a dinner table.,0,0.4441260528339352,0.7666246100333579,0.8187519998054071,0.3224985571994227,0.37462594697147195
alcohol,Describe a dinner table.,1,0.23369465106646883,0.8371853814573816,0.3742966056103812,0.6034907303909128,0.14060195454391236
alcohol,Describe a dinner table.,2,0.3116178337913306,0.8606923818027316,0.39808042681584266,0.549074548011401,0.08646259302451204
alcohol,Describe a dinner table.,3,0.2080279918440192,0.8124385771750187,0.3643757165693479,0.6044105853309995,0.1563477247253287
alcohol,Describe a dinner table.,4,0.30553858317119187,0.7127497838526504,0.24519259898207557,0.40721120068145855,-0.0603459841891163
alcohol,Describe a dinner table.,5,0.15278893362951065,0.45196505923431296,0.05720803950952217,0.29917612560480233,-0.09558089411998849
alcohol,Describe a dinner table.,6,0.16762012004698726,0.6171339385317479,0.04078953118852501,0.4495138184847607,-0.12683058885846224
alcohol,Describe a dinner table.,7,0.11109654002371915,0.6784177073666654,0.01597406691284988,0.5673211673429462,-0.09512247311086927
alcohol,Describe a dinner table.,8,0.1708109457461745,0.48095406403968427,0.08940760910400859,0.31014311829350977,-0.08140333664216591
alcohol,Describe a dinner table.,9,0.15419344084793737,0.5621746498276904,0.14593523960738441,0.407981208979753,-0.00825820124055296
alcohol,Describe a dinner table.,10,0.052456441895824914,0.3570214275587662,0.04463852019703143,0.30456498566294127,-0.007817921698793487
alcohol,Describe a dinner table.,11,0.0645133179245422,0.6139983424366141,0.13112264954318406,0.5494850245120719,0.06660933161864187
alcohol,Describe a dinner table.,12,0.046863723636415784,0.4229408694486314,0.04879072006983748,0.37607714581221563,0.0019269964334216946
alcohol,Describe a dinner table.,13,0.07321527550729044,0.7053947211351761,0.18638876961019477,0.6321794456278856,0.11317349410290432
alcohol,Describe a dinner table.,14,0.08718340230676865,0.8066848454398355,0.20753129729312203,0.7195014431330669,0.12034789498635338
alcohol,Describe a dinner table.,15,0.07705953387823354,0.8443627587621262,0.21823614292971663,0.7673032248838927,0.1411766090514831
alcohol,Describe a dinner table.,16,0.0917032829773503,0.872617228925754,0.16665835975871876,0.7809139459484037,0.07495507678136847
alcohol,Describe a dinner table.,17,0.08143969518032938,0.9110137418034613,0.08277772114602516,0.8295740466231319,0.00133802596569578
alcohol,Describe a dinner table.,18,0.061406464347327015,0.9364665092045236,0.06874728455711533,0.8750600448571966,0.0073408202097883166
alcohol,Describe a dinner table.,19,0.0379309299052426,0.7740528194294827,0.05372659878063791,0.7361218895242401,0.01579566887539531
alcohol,Describe a dinner table.,20,0.010390366486184714,0.8579537906469522,0.08111705467255113,0.8475634241607675,0.07072668818636642
alcohol,Describe a dinner table.,21,0.018506534647267966,0.9759452455408731,0.07200215471356808,0.9574387108936052,0.05349562006630011
alcohol,Describe a dinner table.,22,0.020149216248619154,0.9561025381893892,0.08569571985930567,0.93595332194077,0.06554650361068652
alcohol,Describe a dinner table.,23,0.015957587540871617,0.9433722940182975,0.05729052695603969,0.9274147064774259,0.04133293941516808
alcohol,Describe a dinner table.,24,0.011773227885460659,0.9039892960365136,0.02494107945278795,0.8922160681510529,0.013167851567327292
alcohol,Describe a dinner table.,25,0.007686204061418113,0.8569222091945452,0.018530890294448692,0.8492360051331271,0.01084468623303058
alcohol,Describe a dinner table.,26,0.003566864958702677,0.8164632704198387,0.013016235617894877,0.812896405461136,0.0094493706591922
alcohol,Describe a dinner table.,27,0.00282184191690079,0.7664402056252207,0.015142878321187672,0.7636183637083199,0.012321036404286882
alcohol,Describe a dinner table.,28,0.002864908191590908,0.835538636811787,0.018581863410589396,0.8326737286201961,0.015716955218998487
alcohol,Describe a hotel lounge.,0,0.3987431252761799,0.6334184690953095,0.7365404449300138,0.23467534381912963,0.3377973196538339
alcohol,Describe a hotel lounge.,1,0.19986361889355278,0.7418983806115671,0.3901678362471402,0.5420347617180143,0.1903042173535874
alcohol,Describe a hotel lounge.,2,0.21841139517172495,0.7482579868044059,0.38266426745829457,0.529846591632681,0.16425287228656962
alcohol,Describe a hotel lounge.,3,0.19603950791826472,0.7237966737783458,0.3867823170089835,0.527757165860081,0.1907428090907188
alcohol,Describe a hotel lounge.,4,0.20952869997656554,0.6044132482056535,0.3034551234873239,0.3948845482290879,0.09392642351075836
alcohol,Describe a hotel lounge.,5,0.2599303836710504,0.47679143312613165,0.16396374937213157,0.21686104945508122,-0.09596663429891886
alcohol,Describe a hotel lounge.,6,0.312749729155765,0.6527110248570763,0.12854542007911815,0.33996129570131134,-0.18420430907664684
alcohol,Describe a hotel lounge.,7,0.16170514745823392,0.6947311473878769,0.05743625572297925,0.533025999929643,-0.10426889173525467
alcohol,Describe a hotel lounge.,8,0.24363171683425086,0.6767060513405764,0.3086738240355134,0.4330743345063255,0.06504210720126255
alcohol,Describe a hotel lounge.,9,0.19207974297012495,0.7029779064145298,0.30468039965168253,0.5108981634444049,0.11260065668155758
alcohol,Describe a hotel lounge.,10,0.09721198444790323,0.6032612417451012,0.18256069065032707,0.506049257297198,0.08534870620242384
alcohol,Describe a hotel lounge.,11,0.08628054008728399,0.7494770887008518,0.26906784696549585,0.6631965486135678,0.18278730687821187
alcohol,Describe a hotel lounge.,12,0.13380364210703308,0.5866554950668023,0.19622559834431766,0.45285185295976915,0.06242195623728458
alcohol,Describe a hotel lounge.,13,0.2678616360550257,0.8913287410276606,0.34767110685755265,0.6234671049726348,0.07980947080252693
alcohol,Describe a hotel lounge.,14,0.27461149140323754,0.9532637654275503,0.3454438435917651,0.6786522740243128,0.07083235218852757
alcohol,Describe a hotel lounge.,15,0.2864339358412605,0.9715518995359554,0.3786784967645251,0.6851179636946949,0.0922445609232646
alcohol,Describe a hotel lounge.,16,0.3272786343561959,0.9628322220061604,0.30501605868470555,0.6355535876499645,-0.02226257567149037
alcohol,Describe a hotel lounge.,17,0.29817446677358533,0.9687902372518012,0.22199600577547776,0.6706157704782159,-0.07617846099810757
alcohol,Describe a hotel lounge.,18,0.19495009489547963,0.9729565459367868,0.19233809020284043,0.7780064510413072,-0.002612004692639197
alcohol,Describe a hotel lounge.,19,0.17641685975459273,0.809997905835807,0.1912190304565904,0.6335810460812142,0.014802170701997658
alcohol,Describe a hotel lounge.,20,0.09958098523990748,0.9459759083591045,0.2622265473078221,0.8463949231191971,0.16264556206791458
alcohol,Describe a hotel lounge.,21,0.23653296830190138,0.9756383457638377,0.3286197901950912,0.7391053774619363,0.09208682189318981
alcohol,Describe a hotel lounge.,22,0.3312466553610216,0.9791387112182864,0.3506199112064172,0.6478920558572648,0.01937325584539562
alcohol,Describe a hotel lounge.,23,0.3304296626559368,0.8960400063981862,0.33866573337045436,0.5656103437422493,0.00823607071451754
alcohol,Describe a hotel lounge.,24,0.3356845359834335,0.8304440955198098,0.33918942097226573,0.4947595595363763,0.003504884988832224
alcohol,Describe a hotel lounge.,25,0.3206257760493136,0.8119587256608151,0.34048535266119,0.4913329496115015,0.01985957661187643
alcohol,Describe a hotel lounge.,26,0.20884509134308657,0.6786418101129406,0.32653940407619453,0.46979671876985396,0.11769431273310796
alcohol,Describe a hotel lounge.,27,0.1603754159296716,0.6880992009712811,0.33434754782245607,0.5277237850416094,0.17397213189278446
alcohol,Describe a hotel lounge.,28,0.2796837891152621,0.7838175952285349,0.36097249317467134,0.5041338061132727,0.08128870405940924
alcohol,Describe a party.,0,0.2703005016797192,0.56035113204833,0.6855502450670022,0.2900506303686108,0.41524974338728304
alcohol,Describe a party.,1,0.0797478727531301,0.6822939626446555,0.17726969480888247,0.6025460898915254,0.09752182205575237
alcohol,Describe a party.,2,0.09049549268476777,0.6970890420539483,0.17041441633008847,0.6065935493691805,0.0799189236453207
alcohol,Describe a party.,3,0.06982805100806931,0.6839861161174009,0.18972947378932137,0.6141580651093316,0.11990142278125206
alcohol,Describe a party.,4,0.18305782823668168,0.6468294817568754,0.14663483118771456,0.46377165352019367,-0.03642299704896712
alcohol,Describe a party.,5,0.1819990856247121,0.44754571721648,0.04783735497942482,0.26554663159176795,-0.13416173064528727
alcohol,Describe a party.,6,0.24776385975319,0.6552504105109077,0.03452672113846277,0.40748655075771767,-0.21323713861472723
alcohol,Describe a party.,7,0.303872657469989,0.8285200620261004,0.01793046438984543,0.5246474045561114,-0.28594219308014357
alcohol,Describe a party.,8,0.3500460568430665,0.6810367649268724,0.15346927870401306,0.3309907080838059,-0.19657677813905344
alcohol,Describe a party.,9,0.35477994717588723,0.7028908322024096,0.20100038884759505,0.3481108850265223,-0.15377955832829218
alcohol,Describe a party.,10,0.276839930210022,0.5918884958502107,0.12258073548191963,0.31504856564018874,-0.1542591947281024
alcohol,Describe a party.,11,0.31898221332140936,0.8835030650161135,0.3674354145244991,0.5645208516947042,0.04845320120308977
alcohol,Describe a party.,12,0.32706515792607976,0.8438150877724268,0.17015946344769586,0.5167499298463469,-0.1569056944783839
alcohol,Describe a party.,13,0.35785167418241387,0.9744396259157005,0.48171424197530227,0.6165879517332866,0.1238625677928884
alcohol,Describe a party.,14,0.27742020423084174,0.9892389252547757,0.4286153859321921,0.711818721023934,0.15119518170135038
alcohol,Describe a party.,15,0.2812949530417333,0.9946224872418322,0.520336616496104,0.7133275342000989,0.23904166345437067
alcohol,Describe a party.,16,0.30843055548856774,0.996141277856073,0.34156104160284473,0.6877107223675052,0.03313048611427699
alcohol,Describe a party.,17,0.27467534118341935,0.9987988089521908,0.1766847873481432,0.7241234677687713,-0.09799055383527616
alcohol,Describe a party.,18,0.25793517939692623,0.9990599527152034,0.14787765744355572,0.7411247733182772,-0.11005752195337051
alcohol,Describe a party.,19,0.24762446897529325,0.9971689393110431,0.09866813521217373,0.7495444703357499,-0.1489563337631195
alcohol,Describe a party.,20,0.1213321470220164,0.9996264183678684,0.17287390555883608,0.8782942713458519,0.05154175853681968
alcohol,Describe a party.,21,0.34290200008146715,0.9998936631212176,0.35018407662118606,0.6569916630397505,0.007282076539718907
alcohol,Describe a party.,22,0.1995604936108917,0.9993918724792631,0.19911269667924866,0.7998313788683714,-0.0004477969316430408
alcohol,Describe a party.,23,0.20233736922885812,0.9965701592262377,0.18936711218163516,0.7942327899973796,-0.01297025704722296
alcohol,Describe a party.,24,0.11225239663852932,0.9868884296835617,0.10645155257933425,0.8746360330450325,-0.005800844059195065
alcohol,Describe a party.,25,0.08544371455152315,0.9657776793121972,0.12957946859196698,0.880333964760674,0.04413575404044383
alcohol,Describe a party.,26,0.024323784150271227,0.9309920203380814,0.07283640973786194,0.9066682361878101,0.048512625587590716
alcohol,Describe a party.,27,0.014205530267405814,0.9066905079721955,0.06819505803163163,0.8924849777047897,0.05398952776422582
alcohol,Describe a party.,28,0.01891990850547928,0.9283286640613976,0.16093334031189924,0.9094087555559183,0.14201343180641995
alcohol,Describe a restaurant.,0,0.39926868037866897,0.7331184639440541,0.7972197562894899,0.33384978356538514,0.39795107591082096
alcohol,Describe a restaurant.,1,0.1053979088578668,0.8005129216254243,0.32490458802817346,0.6951150127675575,0.21950667917030664
alcohol,Describe a restaurant.,2,0.13157222474197997,0.797288208615783,0.3041340255194657,0.665715983873803,0.17256180077748576
alcohol,Describe a restaurant.,3,0.11258697604203971,0.804703886856999,0.350184884965475,0.6921169108149593,0.2375979089234353
alcohol,Describe a restaurant.,4,0.20600014372902187,0.7183030474882024,0.2461533007626342,0.5123029037591805,0.04015315703361233
alcohol,Describe a restaurant.,5,0.1275214077860943,0.43702106616981773,0.05937386084956816,0.3094996583837234,-0.06814754693652614
alcohol,Describe a restaurant.,6,0.21657431621802084,0.6963746620749848,0.06454640123718135,0.47980034585696396,-0.1520279149808395
alcohol,Describe a restaurant.,7,0.07395673627747962,0.7686338191337087,0.013450503801956934,0.694677082856229,-0.060506232475522684
alcohol,Describe a restaurant.,8,0.1984526490666769,0.6511791661515759,0.14275282966729028,0.45272651708489897,-0.05569981939938662
alcohol,Describe a restaurant.,9,0.20251832252632773,0.812988128128759,0.2540211461270816,0.6104698056024312,0.051502823600753866
alcohol,Describe a restaurant.,10,0.07537971391688351,0.645589069183734,0.08330593239611944,0.5702093552668506,0.007926218479235927
alcohol,Describe a restaurant.,11,0.05284714945676081,0.8222228296491779,0.1543281518921236,0.7693756801924171,0.10148100243536279
alcohol,Describe a restaurant.,12,0.05943972104617348,0.6636067880991652,0.06474765547017024,0.6041670670529917,0.005307934423996755
alcohol,Describe a restaurant.,13,0.10587994405887492,0.9292591839145592,0.26707675014365323,0.8233792398556843,0.16119680608477832
alcohol,Describe a restaurant.,14,0.14608396977161445,0.9798888300960437,0.2984268080378001,0.8338048603244292,0.15234283826618564
alcohol,Describe a restaurant.,15,0.15159716207433252,0.9852313925078565,0.32838704843692923,0.833634230433524,0.1767898863625967
alcohol,Describe a restaurant.,16,0.25135286302099874,0.9856818770510086,0.27335948571356256,0.7343290140300098,0.022006622692563815
alcohol,Describe a restaurant.,17,0.18088656457944408,0.9851945769454463,0.14756514854395644,0.8043080123660022,-0.03332141603548763
alcohol,Describe a restaurant.,18,0.1898129243356471,0.9914409402929424,0.13810565188439125,0.8016280159572953,-0.05170727245125584
alcohol,Describe a restaurant.,19,0.17938538303498788,0.9386390092223053,0.1372843335434634,0.7592536261873174,-0.04210104949152449
alcohol,Describe a restaurant.,20,0.12275328831409556,0.99382070216907,0.26702249029730496,0.8710674138549744,0.14426920198320942
alcohol,Describe a restaurant.,21,0.3242954820503506,0.9974117940746301,0.3947972038765802,0.6731163120242796,0.0705017218262296
alcohol,Describe a restaurant.,22,0.21989882063652874,0.9972601479393358,0.3559888497711874,0.777361327302807,0.13609002913465865
alcohol,Describe a restaurant.,23,0.15165601401440576,0.9926150567204286,0.2630240956249589,0.8409590427060228,0.11136808161055312
alcohol,Describe a restaurant.,24,0.1454093372350578,0.9818914261809044,0.23614612892260523,0.8364820889458466,0.09073679168754742
alcohol,Describe a restaurant.,25,0.06764102981517361,0.9543990566427493,0.20624563560737108,0.8867580268275757,0.13860460579219747
alcohol,Describe a restaurant.,26,0.021830600571796772,0.8895706489683586,0.15526445285172819,0.8677400483965618,0.1334338522799314
alcohol,Describe a restaurant.,27,0.01458328092574318,0.8902097952192344,0.15410776889212655,0.8756265142934911,0.13952448796638336
alcohol,Describe a restaurant.,28,0.018613063673302583,0.9542861960962524,0.2168664338656099,0.9356731324229498,0.1982533701923073
alcohol,Describe a wedding reception.,0,0.40942145152997805,0.7363408529608475,0.7879135513694274,0.32691940143086945,0.37849209983944937
alcohol,Describe a wedding reception.,1,0.23124350442817831,0.882090136038897,0.401445519859289,0.6508466316107187,0.1702020154311107
alcohol,Describe a wedding reception.,2,0.30943731609441705,0.9078731141874657,0.39033741850873005,0.5984357980930487,0.080900102414313
alcohol,Describe a wedding reception.,3,0.3540886444301054,0.9313004078227816,0.49978543970247996,0.5772117633926761,0.14569679527237456
alcohol,Describe a wedding reception.,4,0.4525190201014296,0.853417646425339,0.34064118569923235,0.40089862632390943,-0.11187783440219723
alcohol,Describe a wedding reception.,5,0.5255401829762114,0.713646606822615,0.19723296329730836,0.18810642384640364,-0.3283072196789031
alcohol,Describe a wedding reception.,6,0.5909172556989127,0.8883547043081544,0.17786020961788554,0.2974374486092417,-0.4130570460810272
alcohol,Describe a wedding reception.,7,0.4536432413267606,0.8479089803806313,0.061916895403239795,0.39426573905387075,-0.3917263459235208
alcohol,Describe a wedding reception.,8,0.5639800015180328,0.8123162389990016,0.29743715690137673,0.24833623748096878,-0.2665428446166561
alcohol,Describe a wedding reception.,9,0.4124583095648248,0.8219309323768149,0.1790992053368438,0.4094726228119901,-0.23335910422798103
alcohol,Describe a wedding reception.,10,0.22637171145120824,0.6165072224268051,0.09082090976984696,0.39013551097559684,-0.1355508016813613
alcohol,Describe a wedding reception.,11,0.2628400121008777,0.8740256971900052,0.18609498090249707,0.6111856850891275,-0.07674503119838064
alcohol,Describe a wedding reception.,12,0.3267673282063329,0.8155631045172845,0.09002875387728264,0.4887957763109516,-0.23673857432905027
alcohol,Describe a wedding reception.,13,0.21367862156965278,0.9551066720054507,0.2102896906107493,0.741428050435798,-0.003388930958903469
alcohol,Describe a wedding reception.,14,0.1599790405761306,0.9774150534549005,0.20390739785864717,0.8174360128787699,0.04392835728251657
alcohol,Describe a wedding reception.,15,0.2282123441839987,0.986544081786898,0.30034550378722186,0.7583317376028993,0.07213315960322317
alcohol,Describe a wedding reception.,16,0.2610930528843046,0.9860165446487836,0.1565182403906604,0.724923491764479,-0.10457481249364423
alcohol,Describe a wedding reception.,17,0.19433358415231453,0.9872665115812512,0.07717298071729205,0.7929329274289367,-0.11716060343502248
alcohol,Describe a wedding reception.,18,0.15197194336837777,0.991023075733508,0.079020656552402,0.8390511323651302,-0.07295128681597578
alcohol,Describe a wedding reception.,19,0.07655335894176324,0.9457408051323449,0.0254771017680142,0.8691874461905817,-0.05107625717374904
alcohol,Describe a wedding reception.,20,0.01467732907986853,0.9866543009306734,0.03744391618918763,0.9719769718508049,0.0227665871093191
alcohol,Describe a wedding reception.,21,0.084347649366527,0.9944847392878838,0.17947617367001553,0.9101370899213568,0.09512852430348853
alcohol,Describe a wedding reception.,22,0.06190581318018507,0.9880822902748375,0.08685480410357665,0.9261764770946525,0.024948990923391583
alcohol,Describe a wedding reception.,23,0.05705322451656922,0.9542391258704068,0.07902069726411048,0.8971859013538376,0.021967472747541267
alcohol,Describe a wedding reception.,24,0.04552075158791404,0.8891074523869631,0.04169774532410189,0.8435867007990491,-0.0038230062638121495
alcohol,Describe a wedding reception.,25,0.036661465136150276,0.8735265506385788,0.05877996171435574,0.8368650855024284,0.022118496578205464
alcohol,Describe a wedding reception.,26,0.014335898964442024,0.8273424703018581,0.03148654427251201,0.8130065713374162,0.017150645308069985
alcohol,Describe a wedding reception.,27,0.009254189237557003,0.8047355105353446,0.030075981248763494,0.7954813212977876,0.020821792011206493
alcohol,Describe a wedding reception.,28,0.012015604354473908,0.8720581145959669,0.0840613043850632,0.860042510241493,0.0720457000305893
alcohol,Describe refreshments at an event.,0,0.22763487574802319,0.5950235160270262,0.6323619386808457,0.367388640279003,0.40472706293282246
alcohol,Describe refreshments at an event.,1,0.06921471295713048,0.7437428293942198,0.25512677143778034,0.6745281164370893,0.18591205848064984
alcohol,Describe refreshments at an event.,2,0.0757918271932828,0.7198746029469724,0.21068290282235005,0.6440827757536896,0.13489107562906727
alcohol,Describe refreshments at an event.,3,0.061364950352086355,0.7047568069481821,0.24706281486527848,0.6433918565960958,0.18569786451319212
alcohol,Describe refreshments at an event.,4,0.11550246585422712,0.5529011707503937,0.18045330109165203,0.43739870489616656,0.06495083523742491
alcohol,Describe refreshments at an event.,5,0.07040168982649507,0.3073098824428798,0.045913830015968736,0.23690819261638474,-0.024487859810526334
alcohol,Describe refreshments at an event.,6,0.03222729585369315,0.35891634780459625,0.024682560906786274,0.3266890519509031,-0.007544734946906873
alcohol,Describe refreshments at an event.,7,0.012491578313477492,0.2998391544049413,0.004669428320970449,0.28734757609146383,-0.007822149992507042
alcohol,Describe refreshments at an event.,8,0.0076676303263256826,0.0940756655960459,0.021418789633519106,0.08640803526972021,0.013751159307193422
alcohol,Describe refreshments at an event.,9,0.012541027773970773,0.16622783140529393,0.03434925890539675,0.15368680363132314,0.02180823113142598
alcohol,Describe refreshments at an event.,10,0.004705431084572861,0.09846542958962938,0.011020092258638495,0.09375999850505652,0.0063146611740656335
alcohol,Describe refreshments at an event.,11,0.00894777011071568,0.5206635784218657,0.053633441933594546,0.51171580831115,0.044685671822878865
alcohol,Describe refreshments at an event.,12,0.007066486628569928,0.3705487889026336,0.020790317554935264,0.3634823022740637,0.013723830926365334
alcohol,Describe refreshments at an event.,13,0.01705655221773663,0.7360374183210067,0.08607069127965246,0.71898086610327,0.06901413906191584
alcohol,Describe refreshments at an event.,14,0.00707578435101256,0.793887445352067,0.09796212467877545,0.7868116610010545,0.0908863403277629
alcohol,Describe refreshments at an event.,15,0.012582370333906088,0.8571289898534514,0.17287028235109902,0.8445466195195453,0.16028791201719295
alcohol,Describe refreshments at an event.,16,0.011638317948867693,0.8486662786418805,0.1061557933515206,0.8370279606930128,0.09451747540265291
alcohol,Describe refreshments at an event.,17,0.01290516127204925,0.8062176350866993,0.02948315604931249,0.7933124738146501,0.016577994777263242
alcohol,Describe refreshments at an event.,18,0.010075340397046407,0.8874354754575234,0.022778811083973855,0.877360135060477,0.012703470686927449
