concept,layer,probe_accuracy_mean,probe_accuracy_std,probe_auc_mean,probe_auc_std,probe_f1_mean,probe_f1_std,n_positive,n_negative
bomb,4,0.9523809523809524,0.047619047619047644,0.9938271604938271,0.010691671651659759,0.94541910331384,0.05558119855510043,24,34
bomb,5,0.9523809523809524,0.0476190476190476,0.9969135802469135,0.005345835825829892,0.9470588235294118,0.05025884556069134,24,34
bomb,6,0.9682539682539683,0.027492869961410787,0.9969135802469135,0.005345835825829892,0.9628482972136223,0.03232293036814414,24,34
bomb,7,0.9365079365079364,0.07273929674533083,0.9938271604938271,0.010691671651659783,0.9348370927318296,0.07224829727017329,24,34
bomb,8,0.9206349206349206,0.0727392967453308,0.9938271604938271,0.010691671651659783,0.9153439153439153,0.07501294644845415,24,34
bomb,9,0.9047619047619048,0.08247860988423227,0.9907407407407408,0.01603750747748954,0.899749373433584,0.087144554640169,24,34
bomb,10,0.9047619047619048,0.04761904761904763,0.9907407407407408,0.0092592592592593,0.9015037593984961,0.04513157503295916,24,34
bomb,11,0.9365079365079364,0.027492869961410732,0.9938271604938271,0.010691671651659783,0.9315789473684211,0.02734817064582435,24,34
bomb,12,0.9365079365079364,0.027492869961410732,0.9938271604938271,0.010691671651659783,0.9315789473684211,0.02734817064582435,24,34
bomb,13,0.9047619047619048,0.0,0.9814814814814815,0.018518518518518476,0.9,0.0,24,34
bomb,14,0.9206349206349206,0.027492869961410718,0.9814814814814815,0.024497697324672107,0.9157894736842106,0.027348170645824326,24,34
bomb,15,0.9047619047619048,0.047619047619047644,0.9814814814814815,0.024497697324672107,0.8964912280701753,0.05271922526777799,24,34
bomb,16,0.873015873015873,0.054985739922821464,0.9783950617283951,0.029764354200595537,0.8555555555555555,0.06758625033664692,24,34
bomb,17,0.9523809523809524,0.0476190476190476,1.0,0.0,0.9470588235294118,0.05025884556069134,24,34
bomb,18,0.9523809523809524,0.0476190476190476,0.9969135802469135,0.005345835825829892,0.9491228070175438,0.050023078699590336,24,34
bomb,19,0.9682539682539683,0.027492869961410787,1.0,0.0,0.9649122807017543,0.030386856273138228,24,34
bomb,20,1.0,0.0,1.0,0.0,1.0,0.0,24,34
bomb,21,1.0,0.0,1.0,0.0,1.0,0.0,24,34
bomb,22,0.9841269841269842,0.027492869961410787,1.0,0.0,0.9824561403508771,0.030386856273138266,24,34
bomb,23,0.9682539682539683,0.027492869961410787,1.0,0.0,0.9649122807017543,0.030386856273138228,24,34
bomb,24,0.9841269841269842,0.027492869961410787,1.0,0.0,0.9824561403508771,0.030386856273138266,24,34
bomb,25,1.0,0.0,1.0,0.0,1.0,0.0,24,34
bomb,26,1.0,0.0,1.0,0.0,1.0,0.0,24,34
bomb,27,1.0,0.0,1.0,0.0,1.0,0.0,24,34
bomb,28,1.0,0.0,1.0,0.0,1.0,0.0,24,34
bomb,29,0.9841269841269842,0.027492869961410787,1.0,0.0,0.9824561403508771,0.030386856273138266,24,34
bomb,30,0.9682539682539683,0.027492869961410787,1.0,0.0,0.9649122807017543,0.030386856273138228,24,34
bomb,31,0.9682539682539683,0.027492869961410787,0.9969135802469135,0.005345835825829892,0.9649122807017543,0.030386856273138228,24,34
bomb,32,0.9365079365079364,0.027492869961410676,0.9969135802469135,0.005345835825829892,0.9258112601765852,0.032125242236725055,24,34
copyright,0,0.5555555555555555,0.18028280462858012,0.6604938271604938,0.17503020837972627,0.542540494458653,0.15399846109344015,24,34
copyright,1,0.6031746031746031,0.18028280462858015,0.7253086419753086,0.1073169052513192,0.5940545808966862,0.17860407706609124,24,34
copyright,2,0.6507936507936508,0.14547859349066158,0.6944444444444445,0.13981174880131023,0.6381766381766382,0.17313406956397148,24,34
copyright,3,0.7142857142857143,0.21821789023599236,0.7777777777777777,0.160375074774896,0.6906154274575327,0.2419283319867479,24,34
copyright,4,0.8571428571428571,0.1259881576697424,0.9043209876543209,0.1096873805180053,0.8380116959064328,0.15026736542621977,24,34
copyright,5,0.8253968253968255,0.09912695235553011,0.9104938271604938,0.061651186282216594,0.802923976608187,0.12150099185965042,24,34
copyright,6,0.8253968253968255,0.05498573992282151,0.9197530864197531,0.06165118628221656,0.8170426065162907,0.06945567148145873,24,34
copyright,7,0.873015873015873,0.027492869961410787,0.9814814814814815,0.02449769732467211,0.8664160401002506,0.0300407070510187,24,34
copyright,8,0.9047619047619048,0.04761904761904766,0.9907407407407408,0.01603750747748954,0.8978000556947925,0.045768108613871886,24,34
copyright,9,0.9047619047619048,0.04761904761904759,0.9845679012345679,0.026729179129149325,0.8902992776057791,0.06248682314361199,24,34
copyright,10,0.9047619047619048,0.04761904761904759,0.9907407407407408,0.01603750747748954,0.8902992776057791,0.06248682314361199,24,34
copyright,11,0.9206349206349206,0.054985739922821485,0.9876543209876543,0.02138334330331943,0.9060887512899897,0.07149848534856046,24,34
copyright,12,0.9206349206349206,0.054985739922821485,0.9876543209876543,0.02138334330331943,0.9060887512899897,0.07149848534856046,24,34
copyright,13,0.9047619047619048,0.04761904761904759,0.9907407407407408,0.01603750747748954,0.8902992776057791,0.06248682314361199,24,34
copyright,14,0.9047619047619048,0.04761904761904759,0.9876543209876543,0.02138334330331943,0.8902992776057791,0.06248682314361199,24,34
copyright,15,0.9047619047619048,0.04761904761904759,0.9876543209876543,0.02138334330331943,0.8902992776057791,0.06248682314361199,24,34
copyright,16,0.9047619047619048,0.04761904761904759,0.9814814814814815,0.01603750747748954,0.8824561403508772,0.07523432155225108,24,34
copyright,17,0.9206349206349206,0.027492869961410763,0.9876543209876543,0.014143752144925371,0.9120857699805068,0.031056614392731868,24,34
copyright,18,0.9206349206349206,0.027492869961410763,0.9876543209876543,0.014143752144925371,0.9120857699805068,0.031056614392731868,24,34
copyright,19,0.9047619047619048,0.04761904761904759,0.9845679012345679,0.019274685180241925,0.8902992776057791,0.06248682314361199,24,34
copyright,20,0.9206349206349206,0.027492869961410763,0.9845679012345679,0.019274685180241925,0.9120857699805068,0.031056614392731868,24,34
copyright,21,0.9206349206349206,0.027492869961410763,0.9845679012345679,0.019274685180241925,0.9120857699805068,0.031056614392731868,24,34
copyright,22,0.9206349206349206,0.027492869961410763,0.9814814814814815,0.01603750747748954,0.9120857699805068,0.031056614392731868,24,34
copyright,23,0.9206349206349206,0.027492869961410763,0.9814814814814815,0.01603750747748954,0.9120857699805068,0.031056614392731868,24,34
copyright,24,0.9206349206349206,0.027492869961410763,0.9753086419753086,0.014143752144925392,0.9120857699805068,0.031056614392731868,24,34
copyright,25,0.9206349206349206,0.027492869961410763,0.9722222222222222,0.016037507477489565,0.9120857699805068,0.031056614392731868,24,34
copyright,26,0.9206349206349206,0.027492869961410763,0.9722222222222222,0.016037507477489565,0.9120857699805068,0.031056614392731868,24,34
copyright,27,0.9206349206349206,0.027492869961410763,0.9753086419753086,0.014143752144925446,0.9120857699805068,0.031056614392731868,24,34
copyright,28,0.9206349206349206,0.027492869961410763,0.9753086419753086,0.014143752144925446,0.9120857699805068,0.031056614392731868,24,34
copyright,29,0.9206349206349206,0.027492869961410763,0.9691358024691358,0.005345835825830004,0.9120857699805068,0.031056614392731868,24,34
copyright,30,0.9047619047619048,0.04761904761904759,0.9722222222222223,0.009259259259259342,0.8964912280701753,0.05271922526777794,24,34
copyright,31,0.9047619047619048,0.04761904761904759,0.9629629629629629,0.016037507477489596,0.8902992776057791,0.06248682314361199,24,34
copyright,32,0.9047619047619048,0.04761904761904759,0.9629629629629629,0.016037507477489596,0.8902992776057791,0.06248682314361199,24,34
drugs,0,0.7142857142857143,0.0952380952380952,0.8549382716049383,0.06569073041294057,0.7016835016835016,0.09160972065012235,24,34
drugs,1,0.8412698412698413,0.07273929674533085,0.9135802469135802,0.050996023585982514,0.8226120857699805,0.07787518267227357,24,34
drugs,2,0.7619047619047619,0.08247860988423224,0.8981481481481483,0.06071702337316672,0.7555555555555555,0.0769800358919501,24,34
drugs,3,0.8253968253968255,0.07273929674533083,0.9475308641975309,0.029764354200595596,0.8206349206349207,0.07132267282114599,24,34
drugs,4,0.8253968253968255,0.07273929674533083,0.9722222222222222,0.02449769732467216,0.8266955266955267,0.06944016215877828,24,34
drugs,5,0.9365079365079364,0.027492869961410732,0.9814814814814814,0.024497697324672166,0.9278752436647174,0.033763173636820215,24,34
drugs,6,0.9365079365079364,0.027492869961410676,0.9783950617283951,0.03742085078080913,0.929514963880289,0.02574752186676329,24,34
drugs,7,0.9365079365079364,0.027492869961410732,0.9783950617283951,0.03742085078080913,0.9278752436647174,0.033763173636820215,24,34
drugs,8,0.9206349206349206,0.027492869961410763,0.9691358024691358,0.05345835825829873,0.9120857699805068,0.031056614392731923,24,34
drugs,9,0.8888888888888888,0.027492869961410763,0.9660493827160493,0.04375755209493156,0.8807017543859649,0.03342554190045204,24,34
drugs,10,0.8571428571428571,0.04761904761904759,0.9475308641975309,0.06825106292437033,0.8473684210526317,0.050207326390365535,24,34
drugs,11,0.8888888888888888,0.027492869961410763,0.95679012345679,0.06698313090805773,0.8807017543859649,0.03342554190045204,24,34
drugs,12,0.8888888888888888,0.05498573992282151,0.9475308641975309,0.06165118628221659,0.8822055137844611,0.05693141198797266,24,34
drugs,13,0.8571428571428571,0.09523809523809523,0.9475308641975309,0.06165118628221659,0.8504594820384294,0.09301363849434777,24,34
drugs,14,0.8571428571428571,0.04761904761904759,0.9506172839506174,0.056575008579701686,0.8473684210526317,0.050207326390365535,24,34
drugs,15,0.9047619047619048,0.04761904761904766,0.9660493827160493,0.05099602358598246,0.8964912280701753,0.05271922526777798,24,34
drugs,16,0.9365079365079364,0.027492869961410732,0.9691358024691358,0.04567484131774304,0.9278752436647174,0.033763173636820215,24,34
drugs,17,0.9365079365079364,0.027492869961410732,0.9753086419753085,0.03505498978889062,0.9278752436647174,0.033763173636820215,24,34
drugs,18,0.9206349206349206,0.027492869961410763,0.9691358024691358,0.045674841317743124,0.9120857699805068,0.031056614392731923,24,34
drugs,19,0.9365079365079364,0.027492869961410732,0.9691358024691358,0.04567484131774304,0.9278752436647174,0.033763173636820215,24,34
drugs,20,0.9206349206349206,0.027492869961410763,0.9753086419753085,0.03505498978889062,0.9120857699805068,0.031056614392731923,24,34
drugs,21,0.9365079365079364,0.027492869961410732,0.9814814814814815,0.03207501495497924,0.9278752436647174,0.033763173636820215,24,34
drugs,22,0.9365079365079364,0.027492869961410732,0.9783950617283951,0.03742085078080913,0.9278752436647174,0.033763173636820215,24,34
drugs,23,0.9365079365079364,0.027492869961410732,0.9783950617283951,0.03742085078080913,0.9278752436647174,0.033763173636820215,24,34
drugs,24,0.9365079365079364,0.027492869961410732,0.9753086419753085,0.04276668660663902,0.9278752436647174,0.033763173636820215,24,34
drugs,25,0.9365079365079364,0.027492869961410732,0.9753086419753085,0.04276668660663902,0.9278752436647174,0.033763173636820215,24,34
drugs,26,0.9365079365079364,0.027492869961410732,0.9814814814814815,0.03207501495497924,0.9278752436647174,0.033763173636820215,24,34
drugs,27,0.9365079365079364,0.027492869961410732,0.9814814814814815,0.03207501495497924,0.9278752436647174,0.033763173636820215,24,34
drugs,28,0.9365079365079364,0.027492869961410732,0.9783950617283951,0.02976435420059556,0.9278752436647174,0.033763173636820215,24,34
drugs,29,0.9523809523809524,0.0476190476190476,0.9753086419753085,0.03505498978889062,0.94541910331384,0.055581198555100395,24,34
drugs,30,0.9523809523809524,0.0476190476190476,0.9753086419753085,0.03505498978889062,0.94541910331384,0.055581198555100395,24,34
drugs,31,0.9365079365079364,0.027492869961410732,0.9753086419753085,0.03505498978889062,0.9278752436647174,0.033763173636820215,24,34
drugs,32,0.9365079365079364,0.07273929674533083,0.9691358024691358,0.03854937036048393,0.9298245614035087,0.08039606482378665,24,34
financial_fraud,0,0.6984126984126985,0.027492869961410787,0.7685185185185186,0.0939712181952984,0.6410818713450293,0.022399931938661667,24,34
financial_fraud,1,0.7142857142857143,0.09523809523809523,0.8209876543209876,0.10241148162368562,0.6722222222222222,0.07515416254704826,24,34
financial_fraud,2,0.7142857142857143,0.09523809523809523,0.8209876543209876,0.06165118628221667,0.6722222222222222,0.07515416254704826,24,34
financial_fraud,3,0.7936507936507936,0.0991269523555301,0.882716049382716,0.05657500857970184,0.7797049441786283,0.08266652282985955,24,34
financial_fraud,4,0.7619047619047619,0.04761904761904759,0.9166666666666666,0.03338473403207399,0.7313131313131312,0.06675843087619523,24,34
financial_fraud,5,0.8412698412698413,0.027492869961410718,0.9382716049382717,0.03505498978889058,0.8268907563025211,0.028719340320394988,24,34
financial_fraud,6,0.8571428571428571,0.04761904761904763,0.9382716049382717,0.026729179129149325,0.8486772486772486,0.04504507228315925,24,34
financial_fraud,7,0.8412698412698413,0.027492869961410718,0.9506172839506174,0.029764354200595537,0.8268907563025211,0.028719340320394988,24,34
financial_fraud,8,0.8412698412698413,0.027492869961410718,0.95679012345679,0.014143752144925486,0.8268907563025211,0.028719340320394988,24,34
financial_fraud,9,0.8412698412698413,0.027492869961410718,0.95679012345679,0.005345835825829876,0.8268907563025211,0.028719340320394988,24,34
financial_fraud,10,0.8412698412698413,0.027492869961410718,0.95679012345679,0.005345835825829852,0.8268907563025211,0.028719340320394988,24,34
financial_fraud,11,0.8888888888888888,0.07273929674533076,0.9660493827160493,0.010691671651659783,0.8787524366471735,0.07420528033046472,24,34
financial_fraud,12,0.873015873015873,0.07273929674533076,0.9660493827160495,0.010691671651659712,0.8569659442724458,0.0791698437569021,24,34
financial_fraud,13,0.8888888888888888,0.07273929674533076,0.9506172839506174,0.010691671651659783,0.8741228070175439,0.07368812646236012,24,34
financial_fraud,14,0.8571428571428571,0.047619047619047644,0.9629629629629629,0.016037507477489693,0.8411764705882353,0.052283496572444674,24,34
financial_fraud,15,0.8888888888888888,0.027492869961410787,0.9629629629629629,0.01851851851851853,0.8723684210526316,0.029036942750939366,24,34
financial_fraud,16,0.873015873015873,0.05498573992282151,0.95679012345679,0.014143752144925486,0.8583333333333334,0.05204164998665332,24,34
financial_fraud,17,0.873015873015873,0.05498573992282151,0.9783950617283951,0.014143752144925355,0.8643939393939394,0.041927557884914264,24,34
financial_fraud,18,0.873015873015873,0.027492869961410763,0.9753086419753086,0.01414375214492541,0.8630952380952381,0.010309826235529075,24,34
financial_fraud,19,0.8412698412698413,0.0727392967453308,0.9598765432098765,0.01927468518024197,0.8313492063492064,0.0607998152620816,24,34
financial_fraud,20,0.873015873015873,0.0727392967453308,0.9660493827160493,0.021383343303319455,0.8661064425770308,0.07101378992712976,24,34
financial_fraud,21,0.8571428571428571,0.08247860988423222,0.9753086419753086,0.021383343303319455,0.861244019138756,0.07458591994315732,24,34
financial_fraud,22,0.8412698412698413,0.0549857399228215,0.9660493827160493,0.019274685180241977,0.8417508417508417,0.0408227463063371,24,34
financial_fraud,23,0.8571428571428571,0.04761904761904763,0.9629629629629629,0.01603750747748965,0.8547378547378548,0.03541483431303501,24,34
financial_fraud,24,0.8571428571428571,0.04761904761904763,0.9629629629629629,0.01603750747748965,0.8486772486772486,0.04504507228315925,24,34
financial_fraud,25,0.8888888888888888,0.0549857399228215,0.9537037037037037,0.01851851851851853,0.8872180451127819,0.052091753611094055,24,34
financial_fraud,26,0.8571428571428571,0.08247860988423222,0.9629629629629629,0.01603750747748965,0.861244019138756,0.07458591994315732,24,34
financial_fraud,27,0.873015873015873,0.0727392967453308,0.95679012345679,0.01414375214492542,0.874231032125769,0.0662668762166308,24,34
financial_fraud,28,0.873015873015873,0.0727392967453308,0.9598765432098766,0.010691671651659703,0.874231032125769,0.0662668762166308,24,34
financial_fraud,29,0.873015873015873,0.0727392967453308,0.9598765432098766,0.019274685180241946,0.874231032125769,0.0662668762166308,24,34
financial_fraud,30,0.8412698412698413,0.0727392967453308,0.9537037037037037,0.0092592592592593,0.846583850931677,0.05940369553526774,24,34
financial_fraud,31,0.8412698412698413,0.0991269523555301,0.9506172839506174,0.01927468518024194,0.8433257055682685,0.09052225886901936,24,34
financial_fraud,32,0.8412698412698413,0.0549857399228215,0.9413580246913581,0.03505498978889046,0.8417508417508417,0.0408227463063371,24,34
gun,0,0.6190476190476191,0.08247860988423227,0.79320987654321,0.02828750428985088,0.6495652173913044,0.04639764025027508,24,34
gun,1,0.7301587301587302,0.07273929674533079,0.8765432098765431,0.06949586573578832,0.7470355731225297,0.06361058078826515,24,34
gun,2,0.6825396825396824,0.054985739922821464,0.8302469135802468,0.08553337321327781,0.7146464646464646,0.043077581083919195,24,34
gun,3,0.746031746031746,0.05498573992282151,0.8765432098765432,0.07010997957778116,0.7651515151515151,0.0473105908969576,24,34
gun,4,0.7936507936507936,0.027492869961410763,0.9475308641975309,0.05581216456797881,0.7994227994227995,0.03249157359075823,24,34
gun,5,0.8253968253968255,0.0549857399228215,0.9444444444444445,0.06481481481481471,0.8253968253968255,0.0549857399228215,24,34
gun,6,0.8095238095238094,0.12598815766974245,0.9382716049382717,0.06698313090805776,0.8079365079365078,0.12420571529834691,24,34
gun,7,0.8253968253968255,0.0991269523555301,0.9320987654320988,0.07010997957778116,0.8281385281385282,0.08994229267532564,24,34
gun,8,0.8095238095238096,0.09523809523809526,0.9475308641975309,0.05099602358598245,0.8151515151515151,0.08640349957201972,24,34
gun,9,0.8253968253968255,0.0991269523555301,0.9259259259259259,0.057824055540725866,0.8281385281385282,0.08994229267532564,24,34
gun,10,0.8095238095238094,0.08247860988423222,0.9135802469135802,0.04567484131774304,0.808840282524493,0.07103859416209289,24,34
gun,11,0.8095238095238094,0.08247860988423222,0.9043209876543209,0.041752312526137945,0.808840282524493,0.07103859416209289,24,34
gun,12,0.7936507936507936,0.07273929674533074,0.9104938271604938,0.04375755209493156,0.79585326953748,0.060585071493532976,24,34
gun,13,0.7936507936507936,0.07273929674533074,0.8981481481481483,0.05555555555555558,0.79585326953748,0.060585071493532976,24,34
gun,14,0.7936507936507936,0.07273929674533074,0.9012345679012346,0.05099602358598243,0.79585326953748,0.060585071493532976,24,34
gun,15,0.7936507936507936,0.07273929674533074,0.9043209876543209,0.05099602358598243,0.79585326953748,0.060585071493532976,24,34
gun,16,0.8253968253968255,0.0991269523555301,0.9166666666666666,0.04629629629629635,0.8281385281385282,0.08994229267532564,24,34
gun,17,0.8095238095238094,0.08247860988423222,0.9043209876543211,0.06569073041294063,0.808840282524493,0.07103859416209289,24,34
gun,18,0.8095238095238094,0.08247860988423222,0.9259259259259259,0.05155337372990762,0.808840282524493,0.07103859416209289,24,34
gun,19,0.8095238095238094,0.08247860988423222,0.9320987654320988,0.047514828143026724,0.808840282524493,0.07103859416209289,24,34
gun,20,0.8095238095238094,0.08247860988423222,0.9135802469135802,0.056575008579701686,0.808840282524493,0.07103859416209289,24,34
gun,21,0.8253968253968255,0.0991269523555301,0.9197530864197532,0.05581216456797873,0.8281385281385282,0.08994229267532564,24,34
gun,22,0.8253968253968255,0.0991269523555301,0.9166666666666666,0.051553373729907544,0.8281385281385282,0.08994229267532564,24,34
gun,23,0.8412698412698413,0.109971479845643,0.9506172839506172,0.02976435420059556,0.8424242424242424,0.09972413740548079,24,34
gun,24,0.8412698412698413,0.109971479845643,0.9444444444444443,0.04036017540315437,0.8424242424242424,0.09972413740548079,24,34
gun,25,0.8412698412698413,0.109971479845643,0.9506172839506172,0.02976435420059556,0.8424242424242424,0.09972413740548079,24,34
gun,26,0.8412698412698413,0.109971479845643,0.9475308641975309,0.03505498978889062,0.8424242424242424,0.09972413740548079,24,34
gun,27,0.8412698412698413,0.109971479845643,0.9475308641975309,0.03505498978889062,0.8424242424242424,0.09972413740548079,24,34
gun,28,0.8412698412698413,0.109971479845643,0.9475308641975309,0.03505498978889062,0.8424242424242424,0.09972413740548079,24,34
gun,29,0.8412698412698413,0.109971479845643,0.9444444444444443,0.03338473403207402,0.8424242424242424,0.09972413740548079,24,34
gun,30,0.8412698412698413,0.109971479845643,0.9351851851851851,0.03703703703703705,0.8424242424242424,0.09972413740548079,24,34
gun,31,0.8412698412698413,0.109971479845643,0.9290123456790124,0.04175231252613794,0.8424242424242424,0.09972413740548079,24,34
gun,32,0.8253968253968255,0.0991269523555301,0.9259259259259259,0.03703703703703698,0.8281385281385282,0.08994229267532564,24,34
hate_harassment,0,0.4444444444444444,0.07273929674533079,0.5123456790123456,0.07765275077413043,0.3830409356725146,0.10166864708019713,24,34
hate_harassment,1,0.5555555555555556,0.0549857399228215,0.5771604938271605,0.06024451017266396,0.5269360269360269,0.09875427189267653,24,34
hate_harassment,2,0.6031746031746031,0.0549857399228215,0.648148148148148,0.03703703703703709,0.5881370091896407,0.0716517348116677,24,34
hate_harassment,3,0.6666666666666666,0.047619047619047644,0.6697530864197531,0.0748417015616182,0.6676767676767676,0.031830204558765125,24,34
hate_harassment,4,0.746031746031746,0.109971479845643,0.8425925925925926,0.0848625128695526,0.7393939393939394,0.12106051124507991,24,34
hate_harassment,5,0.8253968253968255,0.027492869961410676,0.9104938271604938,0.055812164567978745,0.8251082251082251,0.02919431220794341,24,34
hate_harassment,6,0.8412698412698413,0.027492869961410718,0.9259259259259259,0.06481481481481477,0.8380952380952381,0.03299144395369285,24,34
hate_harassment,7,0.8412698412698413,0.054985739922821526,0.9382716049382717,0.05657500857970171,0.8393939393939395,0.0532678661552938,24,34
hate_harassment,8,0.8571428571428571,0.04761904761904763,0.9506172839506174,0.04660391626710338,0.8523809523809524,0.050169779775489226,24,34
hate_harassment,9,0.8571428571428571,0.0,0.9475308641975309,0.04751482814302671,0.8471177944862155,0.008681958935182341,24,34
hate_harassment,10,0.8412698412698413,0.054985739922821526,0.9475308641975309,0.04751482814302671,0.8393939393939395,0.0532678661552938,24,34
hate_harassment,11,0.8412698412698413,0.027492869961410718,0.9537037037037037,0.04629629629629628,0.8330827067669172,0.02962062496780777,24,34
hate_harassment,12,0.8412698412698413,0.027492869961410718,0.9537037037037037,0.04629629629629628,0.8330827067669172,0.02962062496780777,24,34
hate_harassment,13,0.8412698412698413,0.027492869961410718,0.9598765432098766,0.041752312526137876,0.8330827067669172,0.02962062496780777,24,34
hate_harassment,14,0.8412698412698413,0.027492869961410718,0.9567901234567903,0.05265037688034556,0.8330827067669172,0.02962062496780777,24,34
hate_harassment,15,0.8412698412698413,0.027492869961410718,0.9691358024691358,0.032517449854483765,0.8330827067669172,0.02962062496780777,24,34
hate_harassment,16,0.8412698412698413,0.027492869961410718,0.9506172839506174,0.056575008579701686,0.8330827067669172,0.02962062496780777,24,34
hate_harassment,17,0.873015873015873,0.05498573992282151,0.9475308641975309,0.06165118628221666,0.8666666666666667,0.05773502691896258,24,34
hate_harassment,18,0.8412698412698413,0.027492869961410718,0.95679012345679,0.04660391626710338,0.8330827067669172,0.02962062496780777,24,34
hate_harassment,19,0.8571428571428571,0.047619047619047644,0.9506172839506174,0.056575008579701686,0.8523809523809524,0.05016977977548924,24,34
hate_harassment,20,0.8571428571428571,0.047619047619047644,0.9475308641975309,0.06165118628221666,0.8523809523809524,0.05016977977548924,24,34
