layer,n_pairs,mean_absent,sem_absent,ci95_low_absent,ci95_high_absent,mean_mentioned,sem_mentioned,ci95_low_mentioned,ci95_high_mentioned,mean_suppressed_indirect,sem_suppressed_indirect,ci95_low_suppressed_indirect,ci95_high_suppressed_indirect,mean_delta_mentioned_minus_absent,sem_delta_mentioned_minus_absent,ci95_low_delta_mentioned_minus_absent,ci95_high_delta_mentioned_minus_absent,paired_t_mentioned_vs_absent,paired_p_mentioned_vs_absent,wilcoxon_stat_mentioned_vs_absent,wilcoxon_p_mentioned_vs_absent,cohen_d_paired_mentioned_vs_absent,mean_delta_suppressed_indirect_minus_absent,sem_delta_suppressed_indirect_minus_absent,ci95_low_delta_suppressed_indirect_minus_absent,ci95_high_delta_suppressed_indirect_minus_absent,paired_t_suppressed_indirect_vs_absent,paired_p_suppressed_indirect_vs_absent,wilcoxon_stat_suppressed_indirect_vs_absent,wilcoxon_p_suppressed_indirect_vs_absent,cohen_d_paired_suppressed_indirect_vs_absent,mean_delta_suppressed_indirect_minus_mentioned,sem_delta_suppressed_indirect_minus_mentioned,ci95_low_delta_suppressed_indirect_minus_mentioned,ci95_high_delta_suppressed_indirect_minus_mentioned,paired_t_suppressed_indirect_vs_mentioned,paired_p_suppressed_indirect_vs_mentioned,wilcoxon_stat_suppressed_indirect_vs_mentioned,wilcoxon_p_suppressed_indirect_vs_mentioned,cohen_d_paired_suppressed_indirect_vs_mentioned
10,136,0.07018556379086145,0.01432463347655235,0.044409810537073525,0.10012431815313519,0.4422658967710878,0.027751518649241937,0.38930055432496113,0.4944996513589121,0.4242136342349008,0.03090944600917887,0.3692640865742469,0.48545838045204665,0.3720803329802264,0.02755858245157638,0.319380044763233,0.4233298649247809,13.501432217495752,8.00470287733368e-27,354.0,8.845035944066493e-21,1.1577382613490037,0.3540280704440394,0.03279546315855557,0.2902405699491039,0.41625372035465213,10.795031883905008,5.712753506228281e-20,620.0,1.767131536170397e-18,0.9256663473289903,-0.018052262536186997,0.02180708159921938,-0.0599188524463394,0.02419479627074164,-0.8278165262073953,0.4092354054432795,4245.0,0.36966142066023344,-0.07098468150107744
11,136,0.07314878623720932,0.014518235012955636,0.04801002610073504,0.10118043472429435,0.44061177775030097,0.027538795464136488,0.38731763153461535,0.494785142171343,0.4277148761982998,0.031450825154558666,0.36559764788031834,0.4885225824572198,0.3674629915130916,0.02729226081089612,0.3138021549860356,0.4224794269314534,13.463999705234615,9.936965605691916e-27,354.0,8.845035944066493e-21,1.1545284499034463,0.35456608996109046,0.03398554422198062,0.29008203234657765,0.42127700305489774,10.432850144908668,4.728193722177511e-19,670.0,4.6100730898292606e-18,0.8946095194278274,-0.012896901552001183,0.025492238293952512,-0.06080036435128748,0.0381344156626694,-0.5059148358526327,0.6137415502422908,4274.0,0.40421634265636686,-0.04338183927566556
12,136,0.07864939088676941,0.014932838948915849,0.05169477051396529,0.10913928001540152,0.45567014428714847,0.02717127700898798,0.40145224922239164,0.5096944000994956,0.42373355212162495,0.031947919613739155,0.3647850629510501,0.4862324670846282,0.3770207534003791,0.026536189378226147,0.32485600079508004,0.4306457981368297,14.207795551449355,1.3792342081637913e-28,331.0,5.508629649470789e-21,1.2183084175337977,0.3450841612348556,0.03499853646382347,0.27969769786168,0.4123961312881287,9.859959761219008,1.3188663992804457e-17,955.0,8.726589946486704e-16,0.8454845743055645,-0.031936592165523546,0.028986659725768443,-0.08834430708424953,0.025829012302674894,-1.1017686227962544,0.2725226966787142,3956.0,0.12729253198138005,-0.09447587998198405
13,136,0.0848672637658946,0.015365311737964321,0.056853396169775555,0.11508600575335412,0.46585514174426773,0.027151134922037495,0.41258762762495915,0.5181114962336919,0.412451105298588,0.03214367865787581,0.35112771927316,0.4746661638262036,0.3809878779783732,0.026939567885011843,0.32745056784355425,0.433691500032729,14.142315853193045,2.0064046289507803e-28,317.0,4.124169993535513e-21,1.2126935797305398,0.3275838415326935,0.03550919001760121,0.2602613609887669,0.3984077935187281,9.225325651481112,5.095702493313258e-16,1115.0,1.4037910590735283e-14,0.7910651483539521,-0.05340403644567967,0.030698095761135462,-0.11205649873065782,0.010142054804438343,-1.7396530671225048,0.08419907599665534,3600.0,0.021552694644114006,-0.14917401982516776
14,136,0.10966361012986832,0.01715204195444316,0.07718931666784556,0.14643757679286337,0.5483029100539077,0.028169621208914173,0.49312379525265393,0.6023184560186498,0.4767219431173404,0.03137829711060398,0.41657603575108665,0.534634052006321,0.4386392999240393,0.028170831827291184,0.3816942828781157,0.4910807370746292,15.570690372695946,6.167915567343137e-32,246.0,9.369228010292135e-22,1.3351756843047191,0.36705833298747204,0.035527063598272,0.29979068423461225,0.43533909491281503,10.331794857521672,8.517840638703529e-19,906.0,3.6393666680420615e-16,0.8859441000238077,-0.07158096693656735,0.03324349578647922,-0.13220340603997782,-0.005744572896184734,-2.153232241167631,0.03307745628673431,3528.0,0.01410585629697267,-0.18463814142174104
15,136,0.10905933341466698,0.01715148532597115,0.07843066571576117,0.14474610188031095,0.6041324722000823,0.029427279081895547,0.5472891944507037,0.6603009552825634,0.43769879646740767,0.03240271605780597,0.3747587661414029,0.5073047122924469,0.49507313878541526,0.028626582668453613,0.439275675410511,0.550701657173651,17.29417529571156,4.7471642064223506e-36,101.0,4.221608690208548e-23,1.482963297210531,0.3286394630527406,0.035413527562949486,0.2579328493749547,0.3985151180987463,9.280054421818496,3.724868813554032e-16,1168.0,3.432021128219326e-14,0.7957581016936774,-0.16643367573267454,0.0347597820964694,-0.23596124410402114,-0.10061263497031037,-4.788110445306256,4.3644306363869135e-06,2448.0,1.5826683717418275e-06,-0.4105770834380455
16,136,0.10093977755384935,0.016256231630604964,0.07142415778587641,0.13380554989228566,0.6178215273673819,0.029210441309884608,0.5576490213565325,0.6762374436771575,0.38982894717153266,0.032077700652045925,0.32639884528022384,0.4529965426093869,0.5168817498135325,0.028848608710202003,0.46087203342471444,0.5751107801520815,17.917042551544014,1.6864044375101825e-37,73.0,2.294048882190146e-23,1.5363737237639623,0.2888891696176833,0.034148693221511935,0.22234732737889173,0.35836147370391613,8.45974303449181,3.90151087207263e-14,1319.0,4.07977056967648e-13,0.7254169805422699,-0.22799258019584928,0.03568380553100583,-0.298478781144971,-0.15473346915134284,-6.3892451156238215,2.5011792623658183e-09,1849.0,1.0498822511957255e-09,-0.5478732487290853
17,136,0.08658838462901693,0.014592920574199418,0.060676689229429946,0.11734932356713834,0.5687861891864435,0.02957305992027555,0.5126548835486585,0.6250631303258898,0.3668483299965022,0.03080794559123441,0.3097162355476747,0.42658722764429086,0.48219780455742656,0.028791402688206187,0.4291645304869565,0.538485568833953,16.747978894232514,9.207222298731774e-35,102.0,4.3142805190433833e-23,1.436127342178738,0.2802599453674853,0.030932410895747137,0.21943791506966387,0.341288418412668,9.060397726903915,1.3070958408518974e-15,1019.0,2.6892427895463073e-15,0.7769226954962123,-0.2019378591899413,0.034133545419170845,-0.2680855164009028,-0.13434308748742957,-5.916111458979134,2.5694644771345317e-08,1883.0,1.6622491252813217e-09,-0.5073023723801525
18,136,0.09325948399334508,0.015080013189807256,0.06637027453162311,0.12433992709665748,0.6075490319548379,0.029591223251142437,0.5472648375569547,0.661648753470893,0.39054232363066665,0.03157203075717159,0.33256702320079334,0.4533864279896087,0.5142895479614927,0.028978222019173577,0.4574460550702584,0.5670093877047051,17.747450054775985,4.164732958532388e-37,48.0,1.3266679082793964e-23,1.5218312871407111,0.29728283963732155,0.031641007833981355,0.2346092597253919,0.3582832832227669,9.395492115710992,1.9210344437138204e-16,903.0,3.4483711219115004e-16,0.805656802281016,-0.21700670832417127,0.034346722859403725,-0.2874010517173749,-0.14922312651976505,-6.318119758105464,3.5707239394577157e-09,1741.0,2.354539959916381e-10,-0.5417742996380086
19,136,0.07033160989816731,0.013065432357705702,0.04860764794060099,0.0962193209071837,0.591970532692122,0.02903192957068201,0.5339526783651789,0.648879690312255,0.40424435662346697,0.030069021399371378,0.3464016952827154,0.4657396774210007,0.5216389227939546,0.02846667867248101,0.4638885534616618,0.5770371951138995,18.32454459459746,1.9491316819705434e-38,60.0,1.7261715601513906e-23,1.571316735677136,0.33391274672529964,0.02976550564831904,0.27642807087573035,0.39264469118669604,11.218111013147087,4.813924352362947e-21,445.0,5.621708544974896e-20,0.9619450833631609,-0.18772617606865497,0.03189690880233454,-0.24997096357569257,-0.12581028343864822,-5.885403417365486,2.9791030714830716e-08,1854.0,1.1236526177889762e-09,-0.5046691795355336
20,136,0.07133429464847384,0.013388808485621517,0.04677459553955089,0.0993406492664971,0.6074798010024568,0.028536965932202778,0.5515573877648843,0.659651668556094,0.4164409145177923,0.030081338161301464,0.3567139584642334,0.4761489516238277,0.5361455063539831,0.027803627090615353,0.48050912957382846,0.593545262610052,19.283293672678774,1.319816712503717e-40,16.0,6.5535289408161636e-24,1.6535287908759508,0.34510661986931845,0.028757738885682633,0.2892349141268697,0.40027547287613763,12.000478244871111,4.9510555747735893e-23,211.0,4.473608694063304e-22,1.0290325200144266,-0.1910388864846645,0.0324295029049592,-0.2514587295999052,-0.12799262395656058,-5.890897774305706,2.9013779274667867e-08,1833.0,8.441733180684273e-10,-0.5051403167562912
21,136,0.06776037319544902,0.013521545688790713,0.0437956844593982,0.0956129370470561,0.5913350142819046,0.028094504993911324,0.5376389863298908,0.6452192090420652,0.40661357508223406,0.03027076421687787,0.34848978882208864,0.4649637040991853,0.5235746410864557,0.02754473991438679,0.46970396093593203,0.5763892200254234,19.0081533793314,5.469343506401333e-40,23.0,7.64985366866312e-24,1.6299357053635664,0.338853201886785,0.02883064010843652,0.2813118117574689,0.39649349417774676,11.753231999438981,2.1020540396890514e-22,211.0,4.473608694063304e-22,1.0078313293777226,-0.1847214391996706,0.03181718371704937,-0.24416917761730955,-0.11966797531364232,-5.805713065065745,4.364688805081088e-08,1922.0,2.7973741490759854e-09,-0.49783578820107677
22,136,0.059341374221529464,0.012825607472262215,0.0366198469770925,0.08750598394331983,0.5838872674790538,0.0279811875188159,0.5292774178179235,0.6382245415618534,0.4035989503525279,0.029343899012994504,0.34835403431747103,0.4587534746631148,0.5245458932575244,0.0276941235978979,0.47206910789172435,0.5796850699514947,18.940693010315723,7.761576563944948e-40,23.0,7.64985366866312e-24,1.6241510264438763,0.3442575761309984,0.02738605320972166,0.2903473106216025,0.3986060929214348,12.570543608262318,1.7762412570708453e-24,17.0,6.700051726396102e-24,1.0779152216445977,-0.18028831712652602,0.031505076541107915,-0.24227548282809178,-0.12117846748779464,-5.7225163979933615,6.483211372018452e-08,1966.0,4.99040685469112e-09,-0.49070173285533375
23,136,0.05693510842697964,0.011957047211653393,0.03611960625480482,0.08188732059432835,0.5636972869583786,0.02783236501882095,0.5098309820331878,0.6189282068426681,0.40947424955460554,0.028597685678575832,0.3546849335867191,0.46555851774966206,0.5067621785313992,0.027760485994747442,0.45138820079967384,0.5609111580784986,18.254802117919823,2.8157402983893005e-38,51.0,1.4170006826322521e-23,1.5653363676398615,0.352539141127626,0.026971145554191753,0.29996842170190824,0.40462164761108993,13.070973956938055,9.674250130137038e-26,40.0,1.1127186016550574e-23,1.1208267700247283,-0.15422303740377316,0.030674565234178247,-0.21293765588344074,-0.09583957410367201,-5.0277171404514185,1.548946511709641e-06,2228.0,1.3032941222949758e-07,-0.43112318804207933
24,136,0.058194885263109286,0.012126143364265204,0.037246618114827656,0.08336876950962732,0.5574440690493168,0.027896488026798942,0.5030678958711247,0.6080856816375855,0.4071459522255662,0.028731040097214163,0.3493373772000927,0.4645953204770428,0.4992491837862075,0.02762093253237698,0.44533437874426296,0.5505082546605349,18.07502998680412,7.2876001022807e-38,37.0,1.0416229180766079e-23,1.5499210345726637,0.3489510669624569,0.02678062343079315,0.29530887886513324,0.40047178125174554,13.029982960039037,1.2272474695152152e-25,26.0,8.173596759749278e-24,1.1173118210388469,-0.15029811682375055,0.03003057150841369,-0.2089266558304873,-0.08908520156343881,-5.004837046862108,1.7123345814124107e-06,2197.0,9.00585452371647e-08,-0.4291612362028319
25,136,0.05676313533799006,0.01189884166608226,0.035564488107929774,0.08153908019752892,0.5524162448441697,0.02743237954107379,0.49901207323232255,0.604339102799532,0.414097263261855,0.028671137950453337,0.35964748845131256,0.4704178715551891,0.49565310950617963,0.027209344308054165,0.4455730054661574,0.5464632326571807,18.216282755459957,3.4509373495604096e-38,25.0,7.995185505291058e-24,1.5620333595586324,0.3573341279238649,0.026780543037684977,0.30575082515221785,0.40881277131414306,13.343050117431613,1.9996891330411828e-26,23.0,7.64985366866312e-24,1.144157108312554,-0.1383189815823147,0.029392585960975243,-0.19465581128623233,-0.08592268218073296,-4.705913993616004,6.1807197179634596e-06,2316.0,3.6332937297444376e-07,-0.403528795853739
26,136,0.06087362806995677,0.011814110621271115,0.039586599657767375,0.08561010879184679,0.5516000253530644,0.02749238714561961,0.49679308462934624,0.6055655779204334,0.4225980942957964,0.028797916994256465,0.3669934034052483,0.4784965111047703,0.4907263972831077,0.027055276949781326,0.43859107227902017,0.5428785302001596,18.13791809242869,5.222922768448068e-38,23.0,7.64985366866312e-24,1.5553136451411167,0.3617244662258397,0.026633406556838962,0.30944652445593285,0.4124364860769631,13.5816071989843,5.03903326101775e-27,24.0,7.820632011599601e-24,1.16461320929356,-0.12900193105726804,0.02907775422300377,-0.1860528744212422,-0.07278879997017666,-4.4364475353881705,1.881185751938604e-05,2303.0,3.1296207521678477e-07,-0.3804222376890208
27,136,0.057599752118922404,0.011290627038726112,0.037752983763975255,0.0810523577163611,0.5488613157394714,0.02718537167446311,0.49760891722180084,0.6030082494901304,0.426057422514852,0.028216432634342075,0.3717044802743167,0.4823803593042025,0.49126156362054896,0.02654966724528267,0.44083382656082254,0.5412436447961755,18.503492306775932,7.605849294097195e-39,0.0,4.597822277805021e-24,1.586661375403685,0.36845767039592964,0.025917898042832923,0.31947236711718585,0.41876018814944477,14.216340761392077,1.313428234601644e-28,18.0,6.849818426540567e-24,1.219041163241259,-0.12280389322461935,0.028454363986161517,-0.1773352225133885,-0.06763555582514112,-4.315819298731953,3.052730673006391e-05,2346.0,5.111869195575793e-07,-0.37007845173163234
28,136,0.06239830754612021,0.011657500860845342,0.04206401433798956,0.08778545644396324,0.546551219930795,0.026811580961178538,0.49137537413915666,0.5994666025819714,0.43579343164965656,0.0281664076843995,0.381254813834107,0.48944413488306393,0.4841529123846747,0.02587661030106833,0.4304542130729882,0.5364712738806534,18.71005926787429,2.579491023603724e-39,0.0,4.597822277805021e-24,1.6043743461864624,0.3733951241035363,0.025849064769911386,0.32247712965142916,0.42592323595334264,14.445208266806334,3.554369561298019e-29,18.0,6.849818426540567e-24,1.2386663899230792,-0.11075778828113846,0.028171725006349537,-0.16603614995756297,-0.056337563756167684,-3.9315231231376533,0.00013428849327287726,2558.0,5.0773786939545566e-06,-0.33712532653658256
29,136,0.06366403418876163,0.011544693665947233,0.04312795925498773,0.08733198176710566,0.5474326458927963,0.026540342573677177,0.495433141537477,0.5958881921441771,0.43903266373729805,0.0287042483731963,0.38325602324225616,0.49436195725506443,0.48376861170403473,0.025406508638544885,0.43541138046741723,0.5351922232528019,19.041129129017616,4.610184985565484e-40,0.0,4.597822277805021e-24,1.6327633525711664,0.3753686295485364,0.02629990226361799,0.32603425900355826,0.43045019496007697,14.272624505825759,9.519823644101225e-29,11.0,5.867189295987356e-24,1.2238674545097084,-0.10839998215549829,0.0284098414336054,-0.16228011828140884,-0.05027294180968656,-3.815578570152604,0.0002060398330607961,2649.0,1.277657230444654e-05,-0.32718316314062423
30,136,0.06541296543262891,0.011603852861107924,0.04394564963580326,0.09034877707947568,0.5544955215455388,0.027227876643135723,0.49907969366864097,0.6060941932561735,0.4778879206615934,0.02922227663726572,0.419567723580116,0.5346923849483872,0.48908255611290974,0.02599264644050939,0.4377721162345973,0.5392021148587345,18.816189310784353,1.483057841803839e-39,0.0,4.597822277805021e-24,1.6134749222865574,0.4124749552289645,0.027047406339279184,0.3594762993977143,0.46426307813366674,15.250074260538394,3.724221418161362e-31,10.0,5.7387193421646e-24,1.307683079500263,-0.07660760088394536,0.02785153731883535,-0.12855706905937112,-0.020899288907818014,-2.7505699239135866,0.006765660173936673,3063.0,0.0005309868726993495,-0.23585942514335914
31,136,0.06744800877477904,0.011520630856274347,0.046292862836544775,0.0919928146927026,0.551751898123058,0.028031728285817844,0.49640203505550223,0.6056873994429811,0.49781937433402446,0.030856001032905624,0.43816109011640486,0.5567437555503354,0.48430388934827906,0.02721658613768776,0.4311804976910117,0.5355831291962583,17.79443927677786,3.2407730567625146e-37,46.0,1.2696387948132665e-23,1.5258605796858458,0.43037136555924543,0.029690167859654285,0.37216476491643413,0.49029463350515057,14.495417055020203,2.669921174614396e-29,55.0,1.5469825786117402e-23,1.2429717579932784,-0.05393252378903361,0.025980529860138706,-0.10240246056125415,-0.003935498711948534,-2.0758823657319234,0.03980214445628778,3367.0,0.005042966832205415,-0.17800544432265444
32,136,0.0771343480569153,0.012211856849463588,0.055231951220484236,0.10246469884704379,0.5536328063195488,0.028039107325629094,0.49797006385269676,0.6058134444638944,0.47933810412527117,0.029608057562576378,0.4223881999600553,0.5365041441242623,0.47649845826263343,0.025672268439348486,0.4238491730097347,0.5262512831826668,18.560824080987445,5.6308786270821616e-39,7.0,5.369791966929211e-24,1.591577534484177,0.40220375606835596,0.02685317867769024,0.35122058281389623,0.45667591930973683,14.97788254030831,1.7279588345440978e-30,50.0,1.3862327153943983e-23,1.2843428320467802,-0.07429470219427754,0.028812087854907405,-0.1292806880490183,-0.014161556457188902,-2.578594878941525,0.010991484042910353,3282.0,0.002799736074665674,-0.2211126866970952
