concept,layer,probe_accuracy_mean,probe_accuracy_std,probe_auc_mean,probe_auc_std,probe_f1_mean,probe_f1_std,n_positive,n_negative
bomb,15,0.9206349206349206,0.054985739922821485,0.9753086419753086,0.02330195813355171,0.9102167182662538,0.05906744281219478,24,34
bomb,16,0.8888888888888888,0.054985739922821464,0.9845679012345679,0.01414375214492542,0.880141530296329,0.053389889122768985,24,34
bomb,17,0.9047619047619048,0.04761904761904766,0.9783950617283951,0.01927468518024197,0.8957360722066604,0.04243318261351826,24,34
bomb,18,0.8888888888888888,0.054985739922821464,0.9753086419753086,0.023301958133551685,0.8739495798319328,0.060597500427966224,24,34
bomb,19,0.8412698412698413,0.027492869961410763,0.9629629629629629,0.02449769732467205,0.8194833488951137,0.039836941702581154,24,34
bomb,20,0.873015873015873,0.027492869961410787,0.9753086419753086,0.0233019581335517,0.8580827067669173,0.016467495740540655,24,34
bomb,21,0.9365079365079364,0.07273929674533083,1.0,0.0,0.9327731092436974,0.07179835080098769,24,34
bomb,22,0.9206349206349206,0.0549857399228215,0.9969135802469135,0.005345835825829892,0.9152292495945747,0.050399472255963126,24,34
bomb,23,0.9365079365079364,0.07273929674533083,1.0,0.0,0.9327731092436974,0.07179835080098769,24,34
bomb,24,0.9365079365079364,0.07273929674533083,1.0,0.0,0.9327731092436974,0.07179835080098769,24,34
bomb,25,0.9206349206349206,0.0549857399228215,1.0,0.0,0.9131652661064426,0.04851682934366605,24,34
bomb,26,0.9206349206349206,0.0549857399228215,1.0,0.0,0.9131652661064426,0.04851682934366605,24,34
bomb,27,0.9047619047619048,0.04761904761904763,0.9938271604938271,0.010691671651659759,0.8911064425770308,0.044271606776095256,24,34
bomb,28,0.9047619047619048,0.04761904761904763,0.9938271604938271,0.010691671651659759,0.8911064425770308,0.044271606776095256,24,34
bomb,29,0.8888888888888888,0.05498573992282151,0.9814814814814815,0.024497697324672107,0.8739495798319328,0.060597500427966224,24,34
bomb,30,0.8888888888888888,0.05498573992282151,0.9845679012345679,0.01927468518024192,0.8739495798319328,0.060597500427966224,24,34
bomb,31,0.8571428571428571,0.08247860988423221,0.9722222222222223,0.03338473403207397,0.8457120221826105,0.08510709313732602,24,34
bomb,32,0.8571428571428571,0.08247860988423221,0.95679012345679,0.05265037688034568,0.8531194295900179,0.07679958645800433,24,34
copyright,0,0.6666666666666666,0.14285714285714288,0.7685185185185185,0.11264375056107814,0.6481481481481481,0.13981174880131017,24,34
copyright,1,0.6666666666666666,0.12598815766974245,0.7376543209876543,0.11797231391121231,0.6473429951690822,0.11604262946342332,24,34
copyright,2,0.6507936507936508,0.0727392967453308,0.79320987654321,0.11797231391121235,0.6309941520467836,0.09217346402851921,24,34
copyright,3,0.8095238095238094,0.08247860988423221,0.8395061728395062,0.12639256314471156,0.7824463118580764,0.10166691009386515,24,34
copyright,4,0.746031746031746,0.11983864182969439,0.867283950617284,0.12571241885442164,0.7346700083542189,0.12332898468286954,24,34
copyright,5,0.7936507936507936,0.07273929674533076,0.8888888888888888,0.09799078929868862,0.7746031746031745,0.0977447893227978,24,34
copyright,6,0.8253968253968255,0.09912695235553011,0.9197530864197532,0.061651186282216636,0.802923976608187,0.12150099185965042,24,34
copyright,7,0.8412698412698413,0.054985739922821526,0.9475308641975309,0.03251744985448368,0.8333333333333334,0.057735026918962595,24,34
copyright,8,0.8888888888888888,0.07273929674533082,0.9660493827160493,0.02138334330331943,0.8824561403508772,0.07523432155225104,24,34
copyright,9,0.9682539682539683,0.027492869961410763,0.9969135802469135,0.005345835825829892,0.9649122807017543,0.03038685627313821,24,34
copyright,10,0.9682539682539683,0.027492869961410763,0.9938271604938271,0.010691671651659783,0.9649122807017543,0.03038685627313821,24,34
copyright,11,0.9682539682539683,0.027492869961410763,1.0,0.0,0.9649122807017543,0.03038685627313821,24,34
copyright,12,0.9682539682539683,0.027492869961410787,1.0,0.0,0.9628482972136223,0.03232293036814413,24,34
copyright,13,0.9682539682539683,0.027492869961410763,1.0,0.0,0.9649122807017543,0.03038685627313821,24,34
copyright,14,0.9682539682539683,0.027492869961410763,1.0,0.0,0.9649122807017543,0.03038685627313821,24,34
copyright,15,0.9523809523809522,0.0,1.0,0.0,0.9473684210526315,0.0,24,34
copyright,16,0.9206349206349206,0.027492869961410732,1.0,0.0,0.9157894736842106,0.02734817064582435,24,34
copyright,17,0.9047619047619048,0.0476190476190476,1.0,0.0,0.9015037593984961,0.045131575032959136,24,34
copyright,18,0.8888888888888888,0.027492869961410787,0.9969135802469135,0.005345835825829892,0.8857142857142857,0.024743582965269722,24,34
copyright,19,0.9206349206349206,0.07273929674533083,1.0,0.0,0.919047619047619,0.07330859199209837,24,34
copyright,20,0.9206349206349206,0.07273929674533083,1.0,0.0,0.919047619047619,0.07330859199209837,24,34
copyright,21,0.9206349206349206,0.07273929674533083,0.9969135802469135,0.005345835825829892,0.919047619047619,0.07330859199209837,24,34
copyright,22,0.873015873015873,0.05498573992282151,0.9845679012345679,0.026729179129149325,0.8727272727272727,0.04723774929733299,24,34
copyright,23,0.873015873015873,0.05498573992282151,0.9845679012345679,0.01927468518024192,0.8727272727272727,0.04723774929733299,24,34
copyright,24,0.873015873015873,0.05498573992282151,0.9814814814814815,0.024497697324672107,0.8727272727272727,0.04723774929733299,24,34
copyright,25,0.873015873015873,0.05498573992282151,0.9814814814814815,0.024497697324672107,0.8727272727272727,0.04723774929733299,24,34
copyright,26,0.8571428571428571,0.08247860988423227,0.9783950617283951,0.02976435420059547,0.8539682539682539,0.0797293228880912,24,34
copyright,27,0.8571428571428571,0.08247860988423227,0.9783950617283951,0.02976435420059547,0.8539682539682539,0.0797293228880912,24,34
copyright,28,0.873015873015873,0.09912695235553014,0.9753086419753086,0.03505498978889055,0.8697577276524644,0.09635942348149548,24,34
copyright,29,0.873015873015873,0.09912695235553014,0.9753086419753086,0.03505498978889055,0.8697577276524644,0.09635942348149548,24,34
copyright,30,0.873015873015873,0.09912695235553014,0.9814814814814815,0.024497697324672107,0.8697577276524644,0.09635942348149548,24,34
copyright,31,0.873015873015873,0.09912695235553014,0.9691358024691358,0.02976435420059547,0.8697577276524644,0.09635942348149548,24,34
copyright,32,0.8888888888888888,0.07273929674533075,0.9783950617283951,0.014143752144925362,0.8885167464114833,0.06535436806410834,24,34
drugs,0,0.7142857142857143,0.0,0.7623456790123457,0.04175231252613794,0.7070707070707071,0.034990925405431896,24,34
drugs,1,0.7142857142857143,0.0,0.8333333333333334,0.02449769732467217,0.7181818181818181,0.01574591643244436,24,34
drugs,2,0.7777777777777778,0.054985739922821526,0.9166666666666666,0.042431256434776264,0.7744107744107745,0.045547977301241396,24,34
drugs,3,0.9206349206349206,0.027492869961410718,0.941358024691358,0.021383343303319487,0.9083820662768031,0.033763173636820236,24,34
drugs,4,0.8412698412698413,0.054985739922821485,0.9444444444444443,0.03207501495497927,0.8333333333333334,0.05773502691896255,24,34
drugs,5,0.8571428571428571,0.08247860988423221,0.95679012345679,0.04375755209493156,0.8491228070175438,0.0850831975647869,24,34
drugs,6,0.9365079365079364,0.027492869961410732,0.9691358024691358,0.05345835825829873,0.9278752436647174,0.033763173636820215,24,34
drugs,7,0.9365079365079364,0.07273929674533083,0.9691358024691358,0.05345835825829873,0.9298245614035087,0.08039606482378663,24,34
drugs,8,0.9365079365079364,0.07273929674533083,0.9660493827160493,0.05099602358598246,0.9298245614035087,0.08039606482378663,24,34
drugs,9,0.9365079365079364,0.07273929674533083,0.95679012345679,0.06698313090805773,0.9298245614035087,0.08039606482378663,24,34
drugs,10,0.8571428571428571,0.04761904761904759,0.9475308641975309,0.06165118628221659,0.8473684210526317,0.050207326390365535,24,34
drugs,11,0.8412698412698413,0.054985739922821485,0.9382716049382717,0.07071876072462718,0.825925925925926,0.06510516974535906,24,34
drugs,12,0.8571428571428571,0.04761904761904759,0.9475308641975309,0.06165118628221659,0.8473684210526317,0.050207326390365535,24,34
drugs,13,0.873015873015873,0.027492869961410787,0.9475308641975309,0.06165118628221659,0.8614035087719297,0.033425541900452056,24,34
drugs,14,0.873015873015873,0.027492869961410787,0.9382716049382717,0.0770987407209679,0.8614035087719297,0.033425541900452056,24,34
drugs,15,0.873015873015873,0.027492869961410787,0.9444444444444445,0.07349309197401645,0.8614035087719297,0.033425541900452056,24,34
drugs,16,0.8888888888888888,0.05498573992282151,0.9598765432098766,0.0542543081211326,0.8771929824561403,0.06077371254627641,24,34
drugs,17,0.9047619047619048,0.04761904761904763,0.9506172839506174,0.07010997957778116,0.8964912280701753,0.05271922526777798,24,34
drugs,18,0.873015873015873,0.07273929674533075,0.9475308641975309,0.08298968925770842,0.8681704260651628,0.07430052717268279,24,34
drugs,19,0.9365079365079364,0.07273929674533083,0.9629629629629629,0.06415002990995843,0.9298245614035087,0.08039606482378665,24,34
drugs,20,0.9523809523809524,0.0476190476190476,0.9660493827160493,0.05880419408412862,0.94541910331384,0.055581198555100395,24,34
drugs,21,0.9523809523809524,0.0476190476190476,0.9691358024691358,0.05345835825829873,0.94541910331384,0.055581198555100395,24,34
drugs,22,0.9365079365079364,0.05498573992282151,0.9660493827160493,0.05880419408412862,0.9296296296296296,0.061195228303178924,24,34
drugs,23,0.9206349206349206,0.0727392967453308,0.9691358024691358,0.05345835825829873,0.9140350877192982,0.07987756096724359,24,34
drugs,24,0.9206349206349206,0.0727392967453308,0.9629629629629629,0.0489953946493443,0.9140350877192982,0.07987756096724359,24,34
drugs,25,0.9047619047619048,0.08247860988423227,0.9598765432098765,0.054254308121132605,0.899749373433584,0.087144554640169,24,34
drugs,26,0.9365079365079364,0.05498573992282151,0.9506172839506174,0.06302647486624123,0.9296296296296296,0.061195228303178924,24,34
drugs,27,0.9206349206349206,0.0727392967453308,0.9537037037037037,0.05782405554072604,0.9140350877192982,0.07987756096724359,24,34
drugs,28,0.8888888888888888,0.0727392967453308,0.9506172839506172,0.05657500857970184,0.8824561403508772,0.07523432155225104,24,34
drugs,29,0.8412698412698413,0.054985739922821485,0.9475308641975309,0.06165118628221666,0.8393939393939395,0.053267866155293775,24,34
drugs,30,0.8095238095238094,0.08247860988423228,0.9382716049382717,0.07071876072462718,0.8148378191856454,0.07447557316964365,24,34
drugs,31,0.8253968253968255,0.07273929674533083,0.9320987654320988,0.07484170156161819,0.827536231884058,0.0633550521576649,24,34
drugs,32,0.8253968253968255,0.07273929674533083,0.9012345679012346,0.07983035281714553,0.827536231884058,0.0633550521576649,24,34
financial_fraud,0,0.6984126984126985,0.07273929674533076,0.7716049382716049,0.1120076994544695,0.6360902255639097,0.08841542614188931,24,34
financial_fraud,1,0.7142857142857143,0.12598815766974242,0.7777777777777778,0.10678298698769252,0.6860902255639098,0.09951760520262441,24,34
financial_fraud,2,0.7301587301587302,0.09912695235553012,0.8117283950617283,0.06165118628221659,0.7077352472089314,0.062158769891831285,24,34
financial_fraud,3,0.7936507936507936,0.0549857399228215,0.8981481481481483,0.0578240555407259,0.7824463118580764,0.035579008185355074,24,34
financial_fraud,4,0.873015873015873,0.027492869961410763,0.9135802469135803,0.028287504289850912,0.8677248677248676,0.018328579974273833,24,34
financial_fraud,5,0.8571428571428571,0.04761904761904763,0.9043209876543209,0.04375755209493157,0.8547378547378548,0.03541483431303501,24,34
financial_fraud,6,0.8253968253968255,0.027492869961410676,0.9259259259259259,0.01603750747748958,0.8116402116402117,0.04094294629027104,24,34
financial_fraud,7,0.8095238095238096,0.0,0.9290123456790124,0.019274685180241977,0.7986531986531986,0.020235662223995546,24,34
financial_fraud,8,0.8253968253968255,0.027492869961410676,0.9382716049382717,0.0106916716516598,0.8116402116402117,0.04094294629027104,24,34
financial_fraud,9,0.8412698412698413,0.027492869961410732,0.9475308641975309,0.014143752144925413,0.8256752993595099,0.04215639617505883,24,34
financial_fraud,10,0.8253968253968255,0.027492869961410725,0.95679012345679,0.01414375214492538,0.8126882863724969,0.03251369730801632,24,34
financial_fraud,11,0.8571428571428571,0.0,0.9475308641975309,0.019274685180242054,0.8409258440218191,0.016837731428889006,24,34
financial_fraud,12,0.8571428571428571,0.0,0.941358024691358,0.01414375214492541,0.8409258440218191,0.016837731428889006,24,34
financial_fraud,13,0.8571428571428571,0.0,0.9475308641975309,0.019274685180242054,0.8409258440218191,0.016837731428889006,24,34
financial_fraud,14,0.8888888888888888,0.027492869961410787,0.9537037037037037,0.01851851851851849,0.8723684210526316,0.029036942750939366,24,34
financial_fraud,15,0.873015873015873,0.027492869961410763,0.9506172839506174,0.010691671651659743,0.8580827067669173,0.016467495740540624,24,34
financial_fraud,16,0.8571428571428571,0.0,0.9598765432098766,0.010691671651659712,0.8409258440218191,0.016837731428889006,24,34
financial_fraud,17,0.8253968253968255,0.05498573992282151,0.9475308641975309,0.005345835825829812,0.8141923436041082,0.048300717670877936,24,34
financial_fraud,18,0.8412698412698413,0.027492869961410718,0.9475308641975309,0.010691671651659712,0.8268907563025211,0.028719340320394988,24,34
financial_fraud,19,0.8571428571428571,0.04761904761904763,0.9444444444444445,0.016037507477489565,0.8547378547378548,0.03541483431303501,24,34
financial_fraud,20,0.8412698412698413,0.027492869961410718,0.9475308641975309,0.010691671651659783,0.8391433128275233,0.019648676839690436,24,34
financial_fraud,21,0.7777777777777778,0.054985739922821485,0.9290123456790124,0.01414375214492541,0.781986531986532,0.03428520514211504,24,34
financial_fraud,22,0.7936507936507936,0.07273929674533076,0.9166666666666666,0.03338473403207401,0.8034290271132377,0.047792033944802456,24,34
financial_fraud,23,0.7619047619047619,0.04761904761904759,0.9166666666666666,0.02777777777777775,0.768341307814992,0.043661652553422,24,34
financial_fraud,24,0.7619047619047619,0.04761904761904759,0.9228395061728394,0.028287504289850877,0.7706349206349206,0.02611822646334023,24,34
financial_fraud,25,0.7619047619047619,0.04761904761904759,0.9104938271604938,0.021383343303319487,0.7706349206349206,0.02611822646334023,24,34
financial_fraud,26,0.7619047619047619,0.04761904761904759,0.9135802469135802,0.028287504289850884,0.7706349206349206,0.02611822646334023,24,34
financial_fraud,27,0.7619047619047619,0.04761904761904759,0.9104938271604938,0.023301958133551664,0.7706349206349206,0.02611822646334023,24,34
financial_fraud,28,0.7619047619047619,0.04761904761904759,0.9012345679012346,0.03742085078080902,0.7706349206349206,0.02611822646334023,24,34
financial_fraud,29,0.7619047619047619,0.04761904761904759,0.8950617283950617,0.037420850780809034,0.7706349206349206,0.02611822646334023,24,34
financial_fraud,30,0.7619047619047619,0.04761904761904759,0.898148148148148,0.03703703703703706,0.7706349206349206,0.02611822646334023,24,34
financial_fraud,31,0.7619047619047619,0.04761904761904759,0.8981481481481483,0.03338473403207394,0.7706349206349206,0.02611822646334023,24,34
financial_fraud,32,0.7777777777777777,0.027492869961410763,0.8734567901234568,0.056575008579701797,0.781504485852312,0.01907160850177055,24,34
gun,0,0.6349206349206349,0.027492869961410732,0.7561728395061729,0.010691671651659783,0.6565656565656566,0.01749546270271591,24,34
gun,1,0.6825396825396824,0.09912695235553012,0.7592592592592592,0.07579030344326348,0.6971014492753623,0.08699274607802275,24,34
gun,2,0.6984126984126985,0.09912695235553012,0.7314814814814815,0.10916505669029258,0.7054758107389686,0.09917040938036341,24,34
gun,3,0.7301587301587302,0.07273929674533079,0.8333333333333334,0.10015420209622196,0.7470355731225297,0.06361058078826515,24,34
gun,4,0.7619047619047619,0.0476190476190476,0.8518518518518517,0.08929306260178663,0.7760210803689066,0.04581116904008884,24,34
gun,5,0.7936507936507936,0.054985739922821485,0.9320987654320988,0.06302647486624116,0.800552104899931,0.05009039975603603,24,34
gun,6,0.8412698412698413,0.109971479845643,0.941358024691358,0.06302647486624124,0.8333333333333334,0.1154700538379252,24,34
gun,7,0.8253968253968255,0.0991269523555301,0.941358024691358,0.07010997957778116,0.8079365079365078,0.12420571529834691,24,34
gun,8,0.8095238095238094,0.12598815766974245,0.9475308641975309,0.059528708401190955,0.7962406015037594,0.1442022154143574,24,34
gun,9,0.8095238095238096,0.09523809523809526,0.9320987654320988,0.06302647486624116,0.806060606060606,0.1005494546850731,24,34
gun,10,0.7777777777777777,0.09912695235553008,0.9197530864197532,0.05952870840119107,0.7756512493354598,0.09513838473244707,24,34
gun,11,0.7777777777777777,0.09912695235553008,0.9135802469135802,0.03742085078080913,0.7639553429027113,0.1152636776086422,24,34
gun,12,0.7777777777777777,0.09912695235553008,0.9043209876543211,0.045674841317743034,0.7756512493354598,0.09513838473244707,24,34
gun,13,0.7619047619047619,0.09523809523809526,0.9043209876543209,0.0475148281430268,0.7637935418255785,0.08921985650538682,24,34
gun,14,0.7301587301587301,0.109971479845643,0.9074074074074074,0.02449769732467216,0.723112128146453,0.10791602858170797,24,34
gun,15,0.7936507936507936,0.054985739922821526,0.9228395061728395,0.04175231252613798,0.7955395735716101,0.04163455059369511,24,34
gun,16,0.7936507936507936,0.027492869961410763,0.9228395061728395,0.032517449854483765,0.7928560972039232,0.022065324587799067,24,34
gun,17,0.7777777777777778,0.0549857399228215,0.8919753086419754,0.043757552094931644,0.7744107744107745,0.04554797730124137,24,34
gun,18,0.7619047619047619,0.0476190476190476,0.8950617283950617,0.06165118628221664,0.7607655502392344,0.049953619659859116,24,34
gun,19,0.7936507936507936,0.027492869961410763,0.9290123456790124,0.052650376880345746,0.785954785954786,0.029015932913623272,24,34
gun,20,0.8412698412698413,0.027492869961410732,0.9475308641975309,0.01414375214492548,0.8391433128275233,0.01964867683969047,24,34
gun,21,0.8571428571428571,0.0476190476190476,0.9444444444444443,0.016037507477489676,0.8534290271132376,0.04206809291607485,24,34
gun,22,0.8253968253968255,0.0549857399228215,0.9382716049382717,0.032517449854483765,0.827285605317642,0.03941512401548972,24,34
gun,23,0.8412698412698413,0.07273929674533083,0.9506172839506174,0.019274685180241957,0.8415713196033563,0.058697473590526496,24,34
gun,24,0.8571428571428571,0.08247860988423227,0.9537037037037037,0.016037507477489613,0.8608695652173913,0.06777590116573867,24,34
gun,25,0.8412698412698413,0.07273929674533083,0.9660493827160495,0.0053458358258298274,0.8415713196033563,0.058697473590526496,24,34
gun,26,0.8412698412698413,0.07273929674533083,0.9598765432098766,0.010691671651659712,0.8415713196033563,0.058697473590526496,24,34
gun,27,0.8412698412698413,0.07273929674533083,0.9537037037037037,0.016037507477489596,0.8415713196033563,0.058697473590526496,24,34
gun,28,0.8253968253968255,0.0549857399228215,0.9537037037037037,0.01851851851851849,0.827285605317642,0.03941512401548972,24,34
gun,29,0.8095238095238094,0.04761904761904756,0.9444444444444443,0.03338473403207399,0.814298592330629,0.02993776826183285,24,34
gun,30,0.7777777777777777,0.027492869961410787,0.9382716049382717,0.03854937036048391,0.7884057971014493,0.010040874246776138,24,34
gun,31,0.7619047619047619,0.0476190476190476,0.9228395061728395,0.046603916267103425,0.7699604743083004,0.03797758782439315,24,34
gun,32,0.7619047619047619,0.0,0.9228395061728395,0.03505498978889059,0.7688060731538991,0.011953421722352545,24,34
hate_harassment,0,0.4761904761904762,0.08247860988423227,0.48148148148148145,0.11226255234242727,0.4385964912280702,0.1063539969559837,24,34
hate_harassment,1,0.5714285714285715,0.12598815766974245,0.6234567901234568,0.11046623560600792,0.5261544011544012,0.18137341024359627,24,34
hate_harassment,2,0.6984126984126985,0.07273929674533076,0.6481481481481481,0.12248848662336063,0.6555555555555556,0.050917507721731536,24,34
hate_harassment,3,0.6984126984126983,0.0549857399228215,0.7253086419753085,0.08553337321327789,0.63003663003663,0.1534968999249594,24,34
hate_harassment,4,0.7142857142857143,0.04761904761904759,0.7993827160493826,0.09274678519331306,0.688244675860775,0.050225895887359207,24,34
hate_harassment,5,0.7142857142857143,0.04761904761904759,0.8703703703703703,0.06676946806414795,0.7144945697577277,0.07205332168718406,24,34
hate_harassment,6,0.7619047619047619,0.0476190476190476,0.8888888888888888,0.07579030344326355,0.7706349206349206,0.026118226463340256,24,34
hate_harassment,7,0.8095238095238094,0.04761904761904756,0.9382716049382717,0.05345835825829865,0.8132505175983438,0.038993813223995116,24,34
hate_harassment,8,0.7936507936507936,0.07273929674533074,0.9320987654320988,0.05880419408412854,0.8023809523809523,0.053611096424750884,24,34
hate_harassment,9,0.8253968253968255,0.07273929674533086,0.9444444444444443,0.048112522432468836,0.827536231884058,0.06335505215766493,24,34
hate_harassment,10,0.8412698412698413,0.054985739922821526,0.9444444444444445,0.048995394649344215,0.8393939393939395,0.0532678661552938,24,34
hate_harassment,11,0.8253968253968255,0.07273929674533086,0.9413580246913581,0.05099602358598238,0.827536231884058,0.06335505215766493,24,34
hate_harassment,12,0.8253968253968255,0.07273929674533086,0.9537037037037037,0.042431256434776264,0.827536231884058,0.06335505215766493,24,34
hate_harassment,13,0.8253968253968255,0.07273929674533086,0.9537037037037036,0.04243125643477638,0.827536231884058,0.06335505215766493,24,34
hate_harassment,14,0.8412698412698413,0.07273929674533083,0.9598765432098766,0.04175231252613792,0.8415713196033563,0.05869747359052647,24,34
hate_harassment,15,0.8571428571428571,0.0476190476190476,0.9691358024691358,0.032517449854483765,0.8534290271132376,0.042068092916074815,24,34
hate_harassment,16,0.8412698412698413,0.07273929674533083,0.95679012345679,0.041752312526137876,0.8415713196033563,0.05869747359052647,24,34
hate_harassment,17,0.8412698412698413,0.07273929674533083,0.9691358024691358,0.03251744985448375,0.8415713196033563,0.05869747359052647,24,34
hate_harassment,18,0.8095238095238094,0.08247860988423224,0.9444444444444443,0.06676946806414795,0.8064836003051106,0.08415838019995234,24,34
hate_harassment,19,0.8095238095238094,0.08247860988423224,0.9444444444444443,0.05782405554072593,0.8064836003051106,0.08415838019995234,24,34
